source,target,tgt_lng
Tattoo of the Ngamahu Warmonger,拿瑪乎戰鬥王的紋身,zh-TW
Tattoo of the Ngamahu Warrior,拿瑪乎戰士的紋身,zh-TW
Tattoo of the Ngamahu Woodcarver,拿瑪乎木工的紋身,zh-TW
Tattoo of the Ramako Archer,雷默科射手的紋身,zh-TW
Tattoo of the Ramako Fleetfoot,雷默科偵瞬步的紋身,zh-TW
Tattoo of the Ramako Scout,雷默科哨兵的紋身,zh-TW
Tattoo of the Ramako Shaman,雷默科薩滿的紋身,zh-TW
Tattoo of the Ramako Sniper,雷默科狙擊手的紋身,zh-TW
Tattoo of the Rongokurai Brute,隆格庫萊暴徒的紋身,zh-TW
Tattoo of the Rongokurai Goliath,隆格庫萊巨獸的紋身,zh-TW
Tattoo of the Rongokurai Guard,隆格庫萊守衛的紋身,zh-TW
Tattoo of the Rongokurai Turtle,隆格庫萊巨龜的紋身,zh-TW
Tattoo of the Rongokurai Warrior,隆格庫萊戰士的紋身,zh-TW
Tattoo of the Tasalio Bladedancer,塔薩里奧舞劍者的紋身,zh-TW
Tattoo of the Tasalio Scout,塔薩里奧哨兵的紋身,zh-TW
Tattoo of the Tasalio Shaman,塔薩里奧薩滿的紋身,zh-TW
Tattoo of the Tasalio Tideshifter,塔薩里奧潮汐變幻者的紋身,zh-TW
Tattoo of the Tasalio Warrior,塔薩里奧戰士的紋身,zh-TW
Tattoo of the Tawhoa Herbalist,塔赫亞藥草師的紋身,zh-TW
Tattoo of the Tawhoa Naturalist,塔赫亞自然的紋身,zh-TW
Tattoo of the Tawhoa Scout,塔赫亞哨兵的紋身,zh-TW
Tattoo of the Tawhoa Shaman,塔赫亞薩滿的紋身,zh-TW
Tattoo of the Tawhoa Warrior,塔赫亞戰士的紋身,zh-TW
Tattoo of the Tukohama Brawler,圖克哈瑪鬥士的紋身,zh-TW
Tattoo of the Tukohama Shaman,圖克哈瑪薩滿的紋身,zh-TW
Tattoo of the Tukohama Warcaller,圖克哈瑪戰爭喚者的紋身,zh-TW
Tattoo of the Tukohama Warmonger,圖克哈瑪戰鬥王的紋身,zh-TW
Tattoo of the Tukohama Warrior,圖克哈瑪戰士的紋身,zh-TW
Tattoo of the Valako Scout,瓦拉庫哨兵的紋身,zh-TW
Tattoo of the Valako Shaman,瓦拉庫薩滿的紋身,zh-TW
Tattoo of the Valako Shieldbearer,瓦拉庫護盾大師的紋身,zh-TW
Tattoo of the Valako Stormrider,瓦拉庫風暴馭者的紋身,zh-TW
Tattoo of the Valako Warrior,瓦拉庫戰士的紋身,zh-TW
Teal Oil,清綠油瓶,zh-TW
Temperance,自我約束,zh-TW
Tempering Catalyst,冶鍊的催化劑,zh-TW
Tempering Orb,淬鍊石,zh-TW
Templar Astrolabe,聖堂星盤,zh-TW
Terrible Secret of Space,無垠恐懼之密,zh-TW
Thaumaturge's Delirium Orb,奇術之譫妄玉,zh-TW
The Academic,學術界,zh-TW
The Admirer,仰慕者,zh-TW
The Adventuring Spirit,冒險之靈,zh-TW
The Aesthete,大藝術家,zh-TW
The Apothecary,藥劑師,zh-TW
The Archmage's Right Hand,魔法師的右手,zh-TW
The Arena Champion,競技場冠軍,zh-TW
The Army of Blood,血滴子,zh-TW
The Artist,藝者,zh-TW
The Aspirant,捕夢網,zh-TW
The Astromancer,天文巫師,zh-TW
The Avenger,復仇者,zh-TW
The Awakened,覺醒,zh-TW
The Battle Born,戰火鍛造,zh-TW
The Bear Woman,熊腰雌背,zh-TW
The Beast,巨獸,zh-TW
The Betrayal,背叛,zh-TW
The Bitter Blossom,苦澀綻放,zh-TW
The Black Barya,漆黑巨靈之幣,zh-TW
The Blazing Fire,熊熊大火,zh-TW
The Blessing of Moosh,穆什的祝福,zh-TW
The Body,血肉之軀,zh-TW
The Bones,識骨尋蹤,zh-TW
The Brawny Battle Mage,頑強的戰鬥法,zh-TW
The Breach,裂痕,zh-TW
The Brittle Emperor,碎裂大帝,zh-TW
The Cache,囤積,zh-TW
The Cacophony,不諧之音,zh-TW
The Calling,傳喚,zh-TW
The Card Sharp,老千,zh-TW
The Carrion Crow,食腐掠鴉,zh-TW
The Cataclysm,巨變,zh-TW
The Catalyst,災變,zh-TW
The Catch,姜太公釣魚,zh-TW
The Celestial Justicar,天堂執法官,zh-TW
The Celestial Stone,璀璨之石,zh-TW
The Chains that Bind,束縛之鍊,zh-TW
The Chosen,天選之人,zh-TW
The Coming Storm,風暴將至,zh-TW
The Conduit,雷針,zh-TW
The Craving,想要,zh-TW
The Cursed King,詛咒之王,zh-TW
The Damned,滅世之咒,zh-TW
The Dapper Prodigy,極致不凡,zh-TW
The Dark Mage,黑暗術者,zh-TW
The Darkest Dream,惡夢,zh-TW
The Deal,買賣,zh-TW
The Deceiver,你這個騙子,zh-TW
The Deep Ones,無盡之淵,zh-TW
The Demon,惡魔,zh-TW
The Demoness,魅魔,zh-TW
The Destination,終點站,zh-TW
The Doctor,瘋醫,zh-TW
The Doppelganger,傀儡,zh-TW
The Dragon,巨龍,zh-TW
The Dragon's Heart,龍之心,zh-TW
The Dreamer,夢想家,zh-TW
The Dreamland,夢之國度,zh-TW
The Drunken Aristocrat,酒醉貴族,zh-TW
The Dungeon Master,地牢大師,zh-TW
The Easy Stroll,輕鬆漫步,zh-TW
The Eldritch Decay,怪異腐敗,zh-TW
The Emptiness,空虛,zh-TW
The Encroaching Darkness,黑暗來犯,zh-TW
The Endless Darkness,無盡黯黑,zh-TW
The Endurance,忍耐,zh-TW
The Enforcer,執行者,zh-TW
The Enlightened,智慧啟蒙,zh-TW
The Enthusiasts,熱心民眾,zh-TW
The Escape,逃脫大師,zh-TW
The Eternal War,永恆戰爭,zh-TW
The Ethereal,空靈,zh-TW
The Everlasting,永恆,zh-TW
The Explorer,探險家,zh-TW
The Eye of Terror,恐懼之眼,zh-TW
The Eye of the Dragon,龍眼,zh-TW
The Fathomless Depths,無底深淵,zh-TW
The Feast,盛宴,zh-TW
The Fiend,魔鬼,zh-TW
The Finishing Touch,點睛之筆,zh-TW
The Fishmonger,魚販,zh-TW
The Fletcher,製箭者,zh-TW
The Flora's Gift,芙蘿拉的贈禮,zh-TW
The Fool,愚人,zh-TW
The Forbidden Fruit,禁忌之果,zh-TW
The Forgotten Treasure,被遺忘的寶藏,zh-TW
The Formless Sea,莫測之海,zh-TW
The Forsaken,遺棄,zh-TW
The Fortunate,幸運的人,zh-TW
The Forward Gaze,凝視前方,zh-TW
The Fox,狡狐,zh-TW
The Fox in the Brambles,荊棘中的狐狸,zh-TW
The Gambler,賭徒,zh-TW
The Garish Power,裝飾之力,zh-TW
The Gemcutter,珠寶匠,zh-TW
The Gentleman,紳士之風,zh-TW
The Gladiator,鬥士,zh-TW
The Golden Era,黃金年代,zh-TW
The Greatest Intentions,雄偉動機,zh-TW
The Gulf,鴻溝,zh-TW
The Hale Heart,心心向榮,zh-TW
The Harvester,收割者,zh-TW
The Hermit,隱士,zh-TW
The Heroic Shot,英勇射擊,zh-TW
The Hive of Knowledge,蜂巢知識,zh-TW
The Hoarder,寶箱,zh-TW
The Hook,勾鎖,zh-TW
The Hunger,飢餓,zh-TW
The Immortal,永恆不朽,zh-TW
The Incantation,咒語,zh-TW
The Innocent,善,zh-TW
The Inoculated,移花接木,zh-TW
The Insane Cat,瘋貓,zh-TW
The Insatiable,貪婪,zh-TW
The Inventor,發明家,zh-TW
The Jester,小丑,zh-TW
The Jeweller's Boon,珠寶商的施捨,zh-TW
The Journalist,記者,zh-TW
The Journey,愛旅行,zh-TW
The King's Blade,王者之刃,zh-TW
The King's Heart,王者之心,zh-TW
The Lake,湖泊,zh-TW
The Last Laugh,最終一笑,zh-TW
The Last One Standing,屹立不敗之人,zh-TW
The Last Supper,最後晚宴,zh-TW
The Leviathan,龐然大物,zh-TW
The Lich,巫妖,zh-TW
The Life Thief,竊命者,zh-TW
The Lion,雄獅,zh-TW
The Long Con,長期詐騙,zh-TW
The Long Watch,守望特工,zh-TW
The Lord in Black,暗黑之王,zh-TW
The Lord of Celebration,慶典之王,zh-TW
The Lover,情人,zh-TW
The Lunaris Priestess,月影女祭司,zh-TW
The Mad King,瘋癲之王,zh-TW
The Magma Crab,岩漿蟹,zh-TW
The Master Artisan,工匠大師,zh-TW
The Maven's Writ,釋界之令,zh-TW
The Mayor,市長,zh-TW
The Mercenary,傭兵,zh-TW
The Messenger,傳訊者,zh-TW
The Metalsmith's Gift,鐵匠的贈禮,zh-TW
The Mind's Eyes,心靈之眼,zh-TW
The Miracle,奇蹟,zh-TW
The Mountain,神山,zh-TW
The Nurse,護理師,zh-TW
The Oath,誓言,zh-TW
The Offering,奉獻,zh-TW
The Offspring,後裔,zh-TW
The Old Man,老人與海,zh-TW
The One That Got Away,逃脫,zh-TW
The One With All,完人,zh-TW
The Opulent,淨白,zh-TW
The Pack Leader,群聚之首,zh-TW
The Pact,協約,zh-TW
The Patient,病患,zh-TW
The Penitent,懺悔者,zh-TW
The Poet,詩人,zh-TW
The Polymath,博學,zh-TW
The Porcupine,刺蝟,zh-TW
The Price of Devotion,奉獻的代價,zh-TW
The Price of Loyalty,忠誠代價,zh-TW
The Price of Prescience,預知代價,zh-TW
The Price of Protection,守護的代價,zh-TW
The Primordial,先祖之物,zh-TW
The Prince of Darkness,黑暗王子,zh-TW
The Professor,專家級,zh-TW
The Progeny of Lunaris,月神後嗣,zh-TW
The Queen,女王,zh-TW
The Rabbit's Foot,兔腳,zh-TW
The Rabid Rhoa,瘋狂恐喙,zh-TW
The Realm,大平台,zh-TW
The Return of the Rat,鼠歸,zh-TW
The Risk,危機,zh-TW
The Rite of Elements,元素之儀,zh-TW
The Road to Power,力量之道,zh-TW
The Rusted Bard,吟遊鏽才,zh-TW
The Ruthless Ceinture,無情的珊芎,zh-TW
The Sacrifice,犧牲,zh-TW
The Saint's Treasure,聖徒之財,zh-TW
The Samurai's Eye,武士之眼,zh-TW
The Scarred Meadow,創痕之原,zh-TW
The Scavenger,清道夫,zh-TW
The Scholar,學者,zh-TW
The Scout,童子軍,zh-TW
The Seeker,探尋者,zh-TW
The Sephirot,生命之樹,zh-TW
The Shepherd's Sandals,牧羊人的草鞋,zh-TW
The Shieldbearer,持盾者,zh-TW
The Shortcut,捷徑,zh-TW
The Side Quest,支線任務,zh-TW
The Sigil,魔符,zh-TW
The Silly Boy,傻男孩,zh-TW
The Siren,海妖,zh-TW
The Skeleton,骷髏頭,zh-TW
The Slumbering Beast,沉眠之獸,zh-TW
The Soul,靈魂,zh-TW
The Spark and the Flame,雷火,zh-TW
The Spoiled Prince,驕縱皇子,zh-TW
The Standoff,對峙,zh-TW
The Stormcaller,風暴呼喚者,zh-TW
The Strategist,策略家,zh-TW
The Summoner,召喚師,zh-TW
The Sun,烈日,zh-TW
The Surgeon,外科醫師,zh-TW
The Surveyor,勘查員,zh-TW
The Survivalist,求生專家,zh-TW
The Sword King's Salute,劍王之禮,zh-TW
The Thaumaturgist,大奇術師,zh-TW
The Throne,王座,zh-TW
The Tinkerer's Table,銲匠之桌,zh-TW
The Tireless Extractor,不休萃取器,zh-TW
The Tower,塔峰,zh-TW
The Traitor,背叛者,zh-TW
The Transformation,變形,zh-TW
The Trial,遠征,zh-TW
The Tumbleweed,風滾草,zh-TW
The Twilight Moon,暮光之月,zh-TW
The Twins,孿生,zh-TW
The Tyrant,暴君,zh-TW
The Undaunted,不怕不怕,zh-TW
The Undisputed,不許你胡說,zh-TW
The Unexpected Prize,飛來橫財,zh-TW
The Union,聯姻,zh-TW
The Valkyrie,女武神,zh-TW
The Vast,平壤,zh-TW
The Visionary,空想家,zh-TW
The Void,虛空,zh-TW
The Warden,典獄長,zh-TW
The Warlord,大軍閥,zh-TW
The Watcher,凝視者,zh-TW
The Web,蛛網,zh-TW
The Wedding Gift,結婚禮物,zh-TW
The White Knight,白騎士,zh-TW
The Whiteout,白化,zh-TW
The Wilted Rose,凋零玫瑰,zh-TW
The Wind,風,zh-TW
The Witch,女巫,zh-TW
The Wolf,彪狼,zh-TW
The Wolf's Legacy,狼之聖物,zh-TW
The Wolf's Shadow,狼的影子,zh-TW
The Wolven King's Bite,狼咬,zh-TW
The Wolverine,狼獾,zh-TW
The World Eater,噬世士,zh-TW
The Wrath,怨忿,zh-TW
The Wretched,骯髒,zh-TW
Thirst for Knowledge,渴望學識,zh-TW
Three Faces in the Dark,黑暗三面,zh-TW
Three Voices,三聲道,zh-TW
Thunderous Skies,怒雷之空,zh-TW
Time-Lost Relic,失落遺骨,zh-TW
Timeless Astrolabe,永恆星盤,zh-TW
Timeless Delirium Orb,永恆之譫妄玉,zh-TW
Timeless Eternal Emblem,永恆不朽帝國徽印,zh-TW
Timeless Eternal Empire Splinter,永恆不朽帝國裂片,zh-TW
Timeless Karui Emblem,永恆卡魯徽印,zh-TW
Timeless Karui Splinter,永恆卡魯裂片,zh-TW
Timeless Maraketh Emblem,永恆馬拉克斯徽印,zh-TW
Timeless Maraketh Splinter,永恆馬拉克斯裂片,zh-TW
Timeless Templar Emblem,永恆聖宗徽印,zh-TW
Timeless Templar Splinter,永恆聖宗裂片,zh-TW
Timeless Vaal Emblem,永恆瓦爾徽印,zh-TW
Timeless Vaal Splinter,永恆瓦爾裂片,zh-TW
Titanic Scarab,聖甲蟲：泰坦,zh-TW
Titanic Scarab of Legend,聖甲蟲：傳說泰坦,zh-TW
Titanic Scarab of Treasures,聖甲蟲：珍寶泰坦,zh-TW
Torment Scarab,聖甲蟲：苦痛,zh-TW
Torment Scarab of Peculiarity,聖甲蟲：特異苦痛,zh-TW
Torment Scarab of Possession,聖甲蟲：附身苦痛,zh-TW
Torment Scarab of Release,聖甲蟲：釋放苦痛,zh-TW
Toxic Tidings,毒浪洶湧,zh-TW
Tranquillity,寧靜,zh-TW
Transfigured Gems,變異寶石,zh-TW
Transmutation Shard,蛻變石碎片,zh-TW
Traumatic Fragment,創傷碎片,zh-TW
Treasure Hunter,賞金獵手,zh-TW
Tribute to the Goddess,女神獻禮,zh-TW
Triskaidekaphobia,極度癲狂,zh-TW
Turbulent Catalyst,洶湧的催化劑,zh-TW
Turn the Other Cheek,忍辱,zh-TW
Ultimatum Scarab,聖甲蟲：通牒,zh-TW
Ultimatum Scarab of Bribing,聖甲蟲：賄賂通牒,zh-TW
Ultimatum Scarab of Catalysing,聖甲蟲：催化通牒,zh-TW
Ultimatum Scarab of Dueling,聖甲蟲：決鬥通牒,zh-TW
Ultimatum Scarab of Inscription,聖甲蟲：銘文通牒,zh-TW
Unchained,未連鎖,zh-TW
Underground Forest,地底叢林,zh-TW
Unrelenting Timeless Eternal Emblem,無情的永恆不朽帝國徽印,zh-TW
Unrelenting Timeless Karui Emblem,無情的永恆卡魯徽印,zh-TW
Unrelenting Timeless Maraketh Emblem,無情的永恆馬拉克斯徽印,zh-TW
Unrelenting Timeless Templar Emblem,無情的永恆聖宗徽印,zh-TW
Unrelenting Timeless Vaal Emblem,無情的永恆瓦爾徽印,zh-TW
Unrequited Love,單相思,zh-TW
Unstable Catalyst,易變催化劑,zh-TW
Valdo's Puzzle Box,瓦爾多的謎盒,zh-TW
Vanity,虛榮,zh-TW
Veiled Chaos Orb,隱匿混沌石,zh-TW
Veiled Exalted Orb,隱匿崇高石,zh-TW
Vendor Recipes,商人交易配方,zh-TW
Verdant Oil,翠綠油瓶,zh-TW
Veritania's Crest,維羅提尼亞刻紋,zh-TW
Vile Power,汙穢之力,zh-TW
Vinia's Token,薇妮雅的信物,zh-TW
Violet Oil,奼紫油瓶,zh-TW
Vivid Crystallised Lifeforce,靈現結晶生靈之力,zh-TW
Void of the Elements,虛空元素,zh-TW
Voidborn Reliquary Key,虛誕遺鑰,zh-TW
Volatile Power,不穩定的力量,zh-TW
Volatile Vaal Orb,易變瓦爾寶珠,zh-TW
Wailing Essence of Anger,憤怒之哀嚎精髓,zh-TW
Wailing Essence of Anguish,煎熬之哀嚎精髓,zh-TW
Wailing Essence of Contempt,輕視之哀嚎精髓,zh-TW
Wailing Essence of Doubt,疑惑之哀嚎精髓,zh-TW
Wailing Essence of Fear,恐懼之哀嚎精髓,zh-TW
Wailing Essence of Greed,貪婪之哀嚎精髓,zh-TW
Wailing Essence of Hatred,憎恨之哀嚎精髓,zh-TW
Wailing Essence of Loathing,厭惡之哀嚎精髓,zh-TW
Wailing Essence of Rage,肆虐之哀嚎精髓,zh-TW
Wailing Essence of Sorrow,哀惜之哀嚎精髓,zh-TW
Wailing Essence of Spite,刻毒之哀嚎精髓,zh-TW
Wailing Essence of Suffering,苦難之哀嚎精髓,zh-TW
Wailing Essence of Torment,折磨之哀嚎精髓,zh-TW
Wailing Essence of Woe,悲痛之哀嚎精髓,zh-TW
Wailing Essence of Wrath,雷霆之哀嚎精髓,zh-TW
Wailing Essence of Zeal,熱情之哀嚎精髓,zh-TW
Warlord's Exalted Orb,總督軍的崇高石,zh-TW
Wealth and Power,錢與權,zh-TW
Weeping Essence of Anger,憤怒之啼泣精髓,zh-TW
Weeping Essence of Contempt,輕視之啼泣精髓,zh-TW
Weeping Essence of Doubt,疑惑之啼泣精髓,zh-TW
Weeping Essence of Fear,恐懼之啼泣精髓,zh-TW
Weeping Essence of Greed,貪婪之啼泣精髓,zh-TW
Weeping Essence of Hatred,憎恨之啼泣精髓,zh-TW
Weeping Essence of Rage,肆虐之啼泣精髓,zh-TW
Weeping Essence of Sorrow,哀惜之啼泣精髓,zh-TW
Weeping Essence of Suffering,苦難之啼泣精髓,zh-TW
Weeping Essence of Torment,折磨之啼泣精髓,zh-TW
Weeping Essence of Woe,悲痛之啼泣精髓,zh-TW
Weeping Essence of Wrath,雷霆之啼泣精髓,zh-TW
When Currents Blaze,熾炎爆發,zh-TW
Whispering Delirium Orb,低語之譫妄玉,zh-TW
Whispering Essence of Contempt,輕視之低語精髓,zh-TW
Whispering Essence of Greed,貪婪之低語精髓,zh-TW
Whispering Essence of Hatred,憎恨之低語精髓,zh-TW
Whispering Essence of Woe,悲痛之低語精髓,zh-TW
Who Asked,是誰,zh-TW
Wild Crystallised Lifeforce,野性結晶生靈之力,zh-TW
Winter's Embrace,冬擁,zh-TW
Arcane,秘能,zh-TW
Arkhon's Vault,執政官的寶庫,zh-TW
"Aukuna, the Black Sekhema",漆黑絲克瑪奧庫納,zh-TW
"Beidat, Archangel of Death",死亡天使．貝達特,zh-TW
Cardinal Sanctus Vox,大主教桑特斯瓦克斯,zh-TW
"Catarina, Master of Undeath",永生大師卡塔莉娜,zh-TW
Chaining,連鎖,zh-TW
Chaos,混沌,zh-TW
Cold,冰冷,zh-TW
Critical,暴擊,zh-TW
Duration,持續時間,zh-TW
Fire,火焰,zh-TW
General Marceus Lioneye,穆希爾斯．獅眼將軍,zh-TW
"Ghorr, the Grasping Maw",巨鉗大嘴．戈沃,zh-TW
Hex,咒術,zh-TW
Incarnation of Dread,恐慌化身,zh-TW
Incarnation of Fear,恐懼化身,zh-TW
Incarnation of Neglect,漠視化身,zh-TW
It That Was Esh,昔之艾許,zh-TW
It That Was Tul,昔之托沃,zh-TW
"K'tash, the Hate Shepherd",仇恨牧人．克塔什,zh-TW
"Kosis, The Revelation",天譴啟示．科賽斯,zh-TW
Lightning,閃電,zh-TW
Nightmare of Lycia,利希亞之夢魘,zh-TW
Nightmare of the Depraved Trinity,墮道三巨頭之夢魘,zh-TW
Nightmare of the Unbreakable,不破之靈之夢魘,zh-TW
Nightmare of Uhtred,烏特雷之夢魘,zh-TW
Originator Voidstone,Originator Voidstone,zh-TW
"Oshabi, Avatar of the Grove",密園之相．奧莎比,zh-TW
Physical,物理,zh-TW
Queen Hyrri Ngamaku,西里娜馬庫女王,zh-TW
"Saresh, of the Weeping Black",潸然之黯．薩雷許,zh-TW
Scholar's Vault,學者的寶庫,zh-TW
"Sirus, Awakener of Worlds",喚世者．賽勒斯,zh-TW
Support,輔助,zh-TW
The Eater of Worlds,吞噬天地,zh-TW
The Elder,異界尊師,zh-TW
The King in the Mists,迷霧之王,zh-TW
The Maven,釋界,zh-TW
The Searing Exarch,灼烙總督,zh-TW
The Shaper,塑界者,zh-TW
The Trialmaster,試煉大師,zh-TW
Vaal,瓦爾,zh-TW
Venarius,維那利斯,zh-TW
Viper Napuatzi,邪魔毒蛇納普阿茲,zh-TW
"Vruun, Marshal of Xesht",烈許的統領．弗倫,zh-TW
Zealot's Vault,狂熱者的寶庫,zh-TW
Path of Exile,流亡黯道,zh-TW
[DNT] Call of the Wild,[DNT] Call of the Wild,zh-TW
[UNUSED] Blitz,[UNUSED] Blitz,zh-TW
[UNUSED] Blood Whirl,[UNUSED] Blood Whirl,zh-TW
[UNUSED] Bone Armour,[UNUSED] Bone Armour,zh-TW
[UNUSED] Coiling Assault,[UNUSED] Coiling Assault,zh-TW
[UNUSED] Handcast Rapid Fire,[UNUSED] Handcast Rapid Fire,zh-TW
[UNUSED] Quick Block,[UNUSED] Quick Block,zh-TW
[UNUSED] Replicate,[UNUSED] Replicate,zh-TW
[UNUSED] Serpent Strike,[UNUSED] Serpent Strike,zh-TW
[UNUSED] Slice And Dice,[UNUSED] Slice And Dice,zh-TW
Absolution,赦免,zh-TW
Absolution of Inspiring,赦免．啟發,zh-TW
Added Chaos Damage Support,附加混沌傷害輔助,zh-TW
Added Fire Damage Support,附加火焰傷害輔助,zh-TW
Added Lightning Damage Support,附加閃電傷害輔助,zh-TW
Additional Accuracy Support,額外命中輔助,zh-TW
Advanced Traps Support,進階陷阱輔助,zh-TW
Alchemist's Mark,煉金術士印記,zh-TW
Ambush,伏擊,zh-TW
Ancestral Blademaster,先祖大劍師,zh-TW
Ancestral Call Support,先祖怒嚎輔助,zh-TW
Ancestral Cry,先祖戰吼,zh-TW
Ancestral Protector,先祖衛士,zh-TW
Ancestral Warchief,先祖戰士長,zh-TW
Anger,憤怒,zh-TW
Animate Guardian,幻化守衛,zh-TW
Animate Guardian of Smiting,幻化守衛．重擊,zh-TW
Animate Weapon of Ranged Arms,幻化武器．遠程,zh-TW
Animate Weapon of Self Reflection,幻化武器．反射,zh-TW
Annihilation Support,湮滅輔助,zh-TW
Arc,電弧,zh-TW
Arc of Oscillating,電弧．震盪,zh-TW
Arc of Surging,電弧．波動,zh-TW
Arcane Cloak,秘能披風,zh-TW
Arcane Surge Support,秘能波動輔助,zh-TW
Arcanist Brand,奧術烙印,zh-TW
Archmage Support,魔幻輔助,zh-TW
Arctic Armour,極地裝甲,zh-TW
Armageddon Brand,末日烙印,zh-TW
Armageddon Brand of Recall,末日烙印．呼喚,zh-TW
Armageddon Brand of Volatility,末日烙印．揮發,zh-TW
Arrogance Support,傲慢輔助,zh-TW
Arrow Nova Support,箭矢新星輔助,zh-TW
Artillery Ballista,火砲砲塔,zh-TW
Artillery Ballista of Cross Strafe,火砲砲塔 ．掃射,zh-TW
Artillery Ballista of Focus Fire,火砲砲塔 ．集火,zh-TW
Assassin's Mark,刺客印記,zh-TW
Autoexertion,自動竭盡,zh-TW
Automation,自動化,zh-TW
Awakened Added Chaos Damage Support,覺醒．附加混沌傷害輔助,zh-TW
Awakened Added Cold Damage Support,覺醒．附加冰冷傷害輔助,zh-TW
Awakened Added Fire Damage Support,覺醒．附加火焰傷害輔助,zh-TW
Awakened Added Lightning Damage Support,覺醒．附加閃電傷害輔助,zh-TW
Awakened Ancestral Call Support,覺醒．先祖怒嚎輔助,zh-TW
Awakened Arrow Nova Support,覺醒．箭矢新星輔助,zh-TW
Awakened Blasphemy Support,覺醒．詛咒光環輔助,zh-TW
Awakened Brutality Support,覺醒．殘虐輔助,zh-TW
Awakened Burning Damage Support,覺醒．燃燒傷害輔助,zh-TW
Awakened Cast On Critical Strike Support,覺醒．暴擊時施放輔助,zh-TW
Awakened Cast While Channelling Support,覺醒．引導時施放輔助,zh-TW
Awakened Chain Support,覺醒．連鎖輔助,zh-TW
Awakened Cold Penetration Support,覺醒．冰冷穿透輔助,zh-TW
Awakened Controlled Destruction Support,覺醒．精準破壞輔助,zh-TW
Awakened Deadly Ailments Support,覺醒．致命異常輔助,zh-TW
Awakened Elemental Damage with Attacks Support,覺醒．元素攻擊傷害輔助,zh-TW
Awakened Elemental Focus Support,覺醒．元素集中輔助,zh-TW
Awakened Empower Support,覺醒．賦予輔助,zh-TW
Awakened Enhance Support,覺醒．增幅輔助,zh-TW
Awakened Enlighten Support,覺醒．啟蒙輔助,zh-TW
Awakened Fire Penetration Support,覺醒．火焰穿透輔助,zh-TW
Awakened Fork Support,覺醒．分裂輔助,zh-TW
Awakened Generosity Support,覺醒．和善輔助,zh-TW
Awakened Greater Multiple Projectiles Support,覺醒．高階多重投射輔助,zh-TW
Awakened Hextouch Support,覺醒．咒術降臨輔助,zh-TW
Awakened Increased Area of Effect Support,覺醒．增加範圍效果輔助,zh-TW
Awakened Lightning Penetration Support,覺醒．閃電穿透輔助,zh-TW
Awakened Melee Physical Damage Support,覺醒．近戰物理傷害輔助,zh-TW
Awakened Melee Splash Support,覺醒．近戰傷害擴散輔助,zh-TW
Awakened Minion Damage Support,覺醒．召喚物傷害輔助,zh-TW
Awakened Multistrike Support,覺醒．多重打擊輔助,zh-TW
Awakened Spell Cascade Support,覺醒．秘能爆發輔助,zh-TW
Awakened Spell Echo Support,覺醒．施放迴響輔助,zh-TW
Awakened Swift Affliction Support,覺醒．極速苦痛輔助,zh-TW
Awakened Unbound Ailments Support,覺醒．無邊異能輔助,zh-TW
Awakened Unleash Support,覺醒．釋放輔助,zh-TW
Awakened Vicious Projectiles Support,覺醒．猛毒投射物輔助,zh-TW
Awakened Void Manipulation Support,覺醒．虛空操縱輔助,zh-TW
Backstab,背刺,zh-TW
Ball Lightning,天雷之珠,zh-TW
Ball Lightning of Orbiting,天雷之珠．軌跡,zh-TW
Ball Lightning of Static,天雷之珠．靜電,zh-TW
Ballista Totem Support,砲塔圖騰輔助,zh-TW
Bane,災厄,zh-TW
Bane of Condemnation,災厄．譴責,zh-TW
Barrage,彈幕,zh-TW
Barrage of Volley Fire,彈幕．齊射,zh-TW
Barrage Support,彈幕輔助,zh-TW
Battlemage's Cry,戰法戰吼,zh-TW
Bear Trap,捕熊陷阱,zh-TW
Bear Trap of Skewers,捕熊陷阱．串燒,zh-TW
Behead Support,斬首輔助,zh-TW
Berserk,狂戰,zh-TW
BestiaryRecipe,獻祭獵譜,zh-TW
Blade Blast,劍刃爆破,zh-TW
Blade Blast of Dagger Detonation,劍刃爆破．匕首爆炸,zh-TW
Blade Blast of Unloading,劍刃爆破．卸載,zh-TW
Blade Flurry,刀鋒亂舞,zh-TW
Blade Flurry of Incision,刀鋒亂舞．切割,zh-TW
Blade Trap,刀鋒陷阱,zh-TW
Blade Trap of Greatswords,刀鋒陷阱．巨劍,zh-TW
Blade Trap of Laceration,刀鋒陷阱．撕裂,zh-TW
Blade Vortex,飛刃風暴,zh-TW
Blade Vortex of the Scythe,飛刃風暴．鐮刀,zh-TW
Bladefall,虛空刀雨,zh-TW
Bladefall of Impaling,虛空刀雨．穿刺,zh-TW
Bladefall of Trarthus,特拉特斯虛空刀雨,zh-TW
Bladefall of Volleys,虛空刀雨．齊射,zh-TW
Bladestorm,旋天劍舞,zh-TW
Bladestorm of Uncertainty,旋天劍舞．未知,zh-TW
Blasphemy Support,詛咒光環輔助,zh-TW
Blast Rain,爆裂箭雨,zh-TW
Blast Rain of Trarthus,特拉特斯爆裂箭雨,zh-TW
Blastchain Mine Support,連鎖爆破地雷輔助,zh-TW
Blazing Salvo,熾熱魔炮,zh-TW
Blessed Call Support,禮贈呼喚輔助,zh-TW
Blight,萎滅,zh-TW
Blight of Atrophy,萎滅．萎縮,zh-TW
Blight of Contagion,萎滅．瘟疫,zh-TW
Blind Support,致盲輔助,zh-TW
Blinding Aura,致盲光環,zh-TW
