source,target,tgt_lng
Lucky Rabbit Foot,幸运兔脚,zh-CN
Lumbering Talisman,笨重魔符（蹒跚魔符）,zh-CN
Luminous Pace,閃爍步伐（流光步履）,zh-CN
Lunar Amulet,月神項鍊（月影项链）,zh-CN
Lunar Assault,月光突襲（月痕突袭）,zh-CN
Lunar Blessing,月光賜福（月神赐福）,zh-CN
Lunar Boon,月之恩赐,zh-CN
Lunar Quarterstaff,月神細杖（月光节杖）,zh-CN
Lush Isle,蓊鬱群島（笼葱海岛）,zh-CN
Lust for Power,渴求力量,zh-CN
Lust for Sacrifice,渴求獻祭（牺牲的渴望）,zh-CN
Luxurious Robe,奢华长袍,zh-CN
Luxurious Slippers,奢华便鞋,zh-CN
Lycosidae,狼蛛,zh-CN
"Lythara, the Wayward Spear",迷失長矛．萊塔拉（利萨拉，歧途长矛）,zh-CN
Mace Strike,錘之打擊（锤打击）,zh-CN
Maces,錘（锤类）,zh-CN
Made to Last,經久耐用（经久不衰）,zh-CN
Madness in the Bones,滲骨瘋狂（疯入骨髓）,zh-CN
Mage's Legacy,魔遺（法师的遗产）,zh-CN
Mageblood,魔血（法师之血）,zh-CN
Magma Barrier,熔岩屏障（岩浆屏障）,zh-CN
Magnanimous Offerings,慷慨奉献,zh-CN
Magnetic Remnants,磁性痕跡（磁化残片）,zh-CN
Magnetic Salvo,電磁齊射（磁性齐射）,zh-CN
Magnified Area I,增幅光環 I（范围扩大 I）,zh-CN
Magnified Area II,增幅光環 II（范围扩大 II）,zh-CN
Magnum Opus,巨著（杰作）,zh-CN
Magus Tiara,瑪格思頭冠（术士冠冕）,zh-CN
Mahuxotl's Machination,瑪哈薩多的陰謀（马赫索托之诈）,zh-CN
Mail Belt,鎖甲腰帶（环锁腰带）,zh-CN
Mail Breaker,鎖甲破壞者（拆信刀）,zh-CN
Mail Sabatons,鎖甲鎧靴（锁链战靴）,zh-CN
Mail Vestments,鎖甲法衣（锁子长衣）,zh-CN
Mailed Crown,鎖甲之冠（锁甲王冠）,zh-CN
Maim,瘫痪,zh-CN
Maiming Strike,瘫痪打击,zh-CN
Maji Talisman,聖賢魔符（众神魔符）,zh-CN
Makeshift Crossbow,臨時十字弓（拼凑战弩）,zh-CN
Malady,疾病（错乱病症）,zh-CN
"Malgor, the Nautilord",深海領主．瑪爾戈（玛尔戈，深海领主）,zh-CN
Malice,絕滅恨惡（怨毒）,zh-CN
Maligaro's Virtuosity,馬雷葛蘿的血染手套（马雷格罗的玫红手套）,zh-CN
Mammoth Targe,猛犸圆盾,zh-CN
Man Trap,捕人陷阱,zh-CN
Mana Blessing,魔力祝福,zh-CN
Mana Bounty,魔力恩惠（魔力丰沛）,zh-CN
Mana Drain,魔力吸取,zh-CN
Mana Flare,魔力閃焰（魔力耀斑）,zh-CN
Mana Flasks,魔力药剂,zh-CN
Mana Leech,魔力偷取,zh-CN
Mana Remnants,魔力痕跡（魔力残片）,zh-CN
Mana Tempest,魔力暴風（魔力风暴）,zh-CN
"Manassa, the Serpent Queen",巨蛇女王．瑪娜莎（玛娜萨，毒蛇女王）,zh-CN
Manifest Weapon,幻化武器（显化武器）,zh-CN
Manifold Method,千方百計（集成绝学）,zh-CN
"Manoki, the Chosen",選召者．瑪諾奇（马诺基，天命者）,zh-CN
"Manoki, the Defiled",玷汙者．瑪諾奇（马诺基，渎神者）,zh-CN
"Manoki, the Fevered",染疫者．瑪諾奇（马诺基，热狂者）,zh-CN
Mantled Mail,披風鎖甲（斗篷锁甲）,zh-CN
Mantra of Destruction,毀滅神咒（毁灭之兆）,zh-CN
Map Boss,地圖頭目（地图首领）,zh-CN
Map Fragments,地图碎片,zh-CN
Map Node,地图节点,zh-CN
Map Objective Waystone Drops,地圖目標所掉落的換界石（地图目标引路石掉落）,zh-CN
Map Owner,地图拥有者,zh-CN
Map Stash Tab,輿圖倉庫頁,zh-CN
Marabout Garb,修士裝束（遁世束衣）,zh-CN
Maraketh Cuirass,马拉克斯胸甲,zh-CN
Marathon Runner,馬拉松跑者（马拉松能手）,zh-CN
Marauder,野蛮人,zh-CN
Marauding Mace,劫掠之锤,zh-CN
Marching Mace,行军之锤,zh-CN
Mark,印记,zh-CN
Mark for Death,死亡標記,zh-CN
Mark for Death II,死亡標記 II（死亡印记 II）,zh-CN
Mark of Siphoning,汲取印記（虹吸印记）,zh-CN
Mark of Siphoning II,汲取印記 II（虹吸印记II）,zh-CN
Mark of the Abyssal Lord,深淵領主印記（深渊领主的印记）,zh-CN
Marked Agility,印記靈敏（标记敏捷）,zh-CN
Marked for Death,死亡印记,zh-CN
Marked for Sickness,病痛印記（弊病印记）,zh-CN
Marohi Erqi,尔奇的巨灵之锤,zh-CN
Marrow,朽髓（朽髓之地）,zh-CN
Martial Adept,武術精通（武术专精）,zh-CN
Martial Artist,武圣,zh-CN
Martial Artistry,武艺之相,zh-CN
Martial Master,武術宗師（武术大师）,zh-CN
Martial Weapons,軍用武器（战斗武器）,zh-CN
Martyr Crown,殉難之冠（英烈之冠）,zh-CN
Martyr's Might,烈士之力（殉道者之力）,zh-CN
Mask of the Sanguimancer,占血之面（血咒师面罩）,zh-CN
Mask of the Stitched Demon,惡縫之面（缝合恶魔面罩）,zh-CN
Masked Greathelm,假面巨盔（蒙面巨盔）,zh-CN
Mass Hysteria,群體癲狂（群体亢奋）,zh-CN
Mass Rejuvenation,巨量恢復（春回大地）,zh-CN
Massive Crystals,巨大水晶（巨型水晶）,zh-CN
Massive Greathammer,巨型巨錘（庞然大锤）,zh-CN
Massive Mitts,巨型長手套（巨型护手）,zh-CN
Massive Spear,巨型長矛（重型战矛）,zh-CN
Master Fletching,箭矢大師（制箭大师）,zh-CN
Master of Hexes,詛咒大師（魔蛊大师）,zh-CN
Master of One,歸一之師（独一大师）,zh-CN
Mastered Darkness,黑暗精通（驾驭黑暗）,zh-CN
Mastered Domain,主宰領地（疆域主宰）,zh-CN
Masters of the Atlas,輿圖大師,zh-CN
Masterwork Rune,匠鍛符文（大师符文）,zh-CN
Material Solidification,物質固化（材料固化）,zh-CN
Matsya,摩蹉,zh-CN
Maul,爪擊（重殴）,zh-CN
Mauling Stuns,暈眩累積（重创致晕）,zh-CN
Maximum,最大值,zh-CN
Maximum Item Level,最大物品等级,zh-CN
Maximum Quality,最高品質（最大品质）,zh-CN
Maximum Resistances,最大抗性（抗性上限）,zh-CN
"Maztli, Flesh-Shaper",血肉塑造者．馬茲里（玛兹特里，血肉塑造者）,zh-CN
Meat Recycling,肉塊回收（血肉回收）,zh-CN
Meat Shield I,肉盾 I,zh-CN
Meat Shield II,肉盾 II,zh-CN
Medallions,聖徽（纹章）,zh-CN
Meditate,冥想（凝神思）,zh-CN
Meditative Focus,冥想专注,zh-CN
Medium Life Flask,中型生命药剂,zh-CN
Medium Mana Flask,中型魔力药剂,zh-CN
Medved's Crest of the Circle,梅德偉的圓環之徽（梅德维德的圆环徽记）,zh-CN
Medved's Felling,梅德偉的殞落（梅德维德的砍伐）,zh-CN
Medved's Saga,梅德偉的傳奇（梅德维德之传说）,zh-CN
Medved's Tending,梅德偉的照料（梅德维德的照料）,zh-CN
"Medved, the Fallen Seer",墮落先知．梅德偉（梅德维德，堕落先知）,zh-CN
Megalomaniac,妄想症,zh-CN
Meginord's Girdle,梅吉诺德的力量泉源,zh-CN
"Mektul, the Forgemaster",冶煉師範．梅克圖（梅克图尔，锻造大师）,zh-CN
Melee,近战,zh-CN
Melting Flames,融化烈焰（熔化烈焰）,zh-CN
Melting Maelstrom,融解漩渦（消融漩涡）,zh-CN
"Meltwax, Mockery of Faith",信仰之嘲．融蠟（熔蜡，信念的嘲弄）,zh-CN
Memories,記憶（回忆）,zh-CN
Memories of the Ezomytes,艾茲麥記憶（艾兹麦回忆）,zh-CN
Memories of the Karui,卡魯記憶（卡鲁回忆）,zh-CN
Memories of the Maraketh,馬拉克斯記憶（马拉克斯回忆）,zh-CN
Memories of the Vaal,瓦爾記憶（瓦尔回忆）,zh-CN
Mending Deflection,癒合偏斜（愈合偏转）,zh-CN
Mental Alacrity,心靈迅捷（敏捷思绪）,zh-CN
Mental Perseverance,堅毅心靈（顽强精神）,zh-CN
Mental Toughness,強韌心理（心灵坚毅）,zh-CN
Mentorship,導師（亦师亦友）,zh-CN
Mercenary,佣兵,zh-CN
Mercenary Greathelm,佣兵巨盔,zh-CN
Mercenary Targe,佣兵圆盾,zh-CN
Mercenary's Lot,僱用兵之命（佣兵领地）,zh-CN
Merchant's Campsite,商人營地（商旅营地）,zh-CN
Merchant’s Tab,交易頁,zh-CN
Merging,融合,zh-CN
Mesa,平頂荒漠（赤红山地）,zh-CN
Messer,單手刀（大砍刀）,zh-CN
Meta,主要（非凡）,zh-CN
Meta Gems,主要寶石（非凡宝石）,zh-CN
Metalworked Tower Shield,金屬塔盾（匠工塔盾）,zh-CN
"Micata, the Remade",重塑者．米卡塔（米卡塔，再塑者）,zh-CN
Microtransactions,商城物品,zh-CN
Midnight Braid,午夜護鏈（午夜穗带）,zh-CN
Midnight Zenith,午夜天顶,zh-CN
Might of the Vaal,瓦爾．強權（瓦尔之力）,zh-CN
Mighty Silverfist,神威銀拳（威猛银拳）,zh-CN
Mighty Trunk,強壯樹幹（巨木擎天）,zh-CN
Militant Bow,好戰者之弓（军用战弓）,zh-CN
Military Reinforcements,军事增援,zh-CN
Mind Eraser,心靈抹除（抹除心智）,zh-CN
Mind Phylacteries,心靈護符（心灵护命）,zh-CN
Mind Rune,心灵符文,zh-CN
Mind of the Council,議會之心（智者之秘）,zh-CN
Mind over Matter,心灵升华,zh-CN
Mindful Awareness,正念覺察（机警感知）,zh-CN
Mineshaft,矿井,zh-CN
Ming's Heart,明恩的慧心,zh-CN
Minimum Modifier Level,最小詞綴等級（最低词缀等级）,zh-CN
Minion Commands,召喚物號令（召唤生物命令）,zh-CN
Minion Death and Killing Minions,召喚物死亡及擊殺召喚物（召唤生物的死亡和击败）,zh-CN
Minion Instability,复仇之灵,zh-CN
Minion Mastery,召喚物專精（召唤生物专精）,zh-CN
Minion Pact I,召喚物契約 I（召唤契约 I）,zh-CN
Minion Pact II,召喚物契約 II（召唤契约 II）,zh-CN
Minion Reforming,召喚物重塑（召唤生物重组）,zh-CN
Minion Splash I,召喚物擴散I（召唤生物溅射伤害 I）,zh-CN
Minion Splash II,召喚物擴散II（召唤生物溅射伤害 II）,zh-CN
Minions,召喚物（召唤生物）,zh-CN
Mirage Archer,幻影射手,zh-CN
Mirage Deadeye,幻影銳眼（蜃影神射）,zh-CN
Mire,泥沼,zh-CN
Mirror of Kalandra,卡兰德的魔镜,zh-CN
Mirror of Refraction,鏡面折射（折射之镜）,zh-CN
Mirrored Items,复制物品,zh-CN
Misc Map Items,其它（裂隙之石）,zh-CN
Mist Raven,迷霧渡鴉（雾鸦）,zh-CN
Mist Whisper,迷雾低语者,zh-CN
Mjölner,沉默之雷,zh-CN
Mnemonic Ring,憶念之戒（记忆戒指）,zh-CN
Mobility,機動性（机动）,zh-CN
Molten Being,熔火生命體（熔岩化身）,zh-CN
Molten Blast,熔火爆破（熔岩爆裂）,zh-CN
Molten Carapace,熔岩魔甲（熔岩甲壳）,zh-CN
Molten Claw,熔岩之爪（熔岩利爪）,zh-CN
Molten Crash,熔岩破滅（熔岩冲击）,zh-CN
Molten Fissures,熔岩裂缝,zh-CN
Molten Hammer,熔火之锤,zh-CN
Molten Shower,熔火噴濺（熔岩骤雨）,zh-CN
Molten Symbol,熔化標誌（熔火符印）,zh-CN
Molten Vault,熔岩寶庫（熔火宝库）,zh-CN
Moment of Risk,风险时刻,zh-CN
Moment of Truth,真相揭曉（求真时刻）,zh-CN
Moment of Vulnerability,可趁之刻（脆弱瞬间）,zh-CN
Moment of Zen,禪意時刻（顿悟时刻）,zh-CN
Momentum,氣勢（动量）,zh-CN
Momentum Rune,氣勢符文,zh-CN
Monastery of the Keepers,黯焰修道院（守护者修道院）,zh-CN
Monk,僧侶（行者）,zh-CN
Monster Category,怪物類別（怪物类型）,zh-CN
Monster Effectiveness,怪物效用（怪物效能）,zh-CN
Monster Minions,怪物召喚物（怪物仆从）,zh-CN
Monster Modifiers,怪物词缀,zh-CN
Monster Power,怪物強度（怪物威力值）,zh-CN
Monster Rarity,怪物稀有度,zh-CN
Monster Soul Eater,怪物噬魂者,zh-CN
Monument Greataxe,豐碑巨斧（丰碑大斧）,zh-CN
Monuments in Time,時間碑石（时光纪念碑）,zh-CN
Moon Dagger,月之匕首（月刃匕首）,zh-CN
Moon Rune,月亮符文,zh-CN
Moor of Fallen Skies,殞空荒原（天陨荒原）,zh-CN
Morbid Magic,病态魔法,zh-CN
Morgana's Tempest,魔甘娜的風暴（莫甘娜的暴风）,zh-CN
"Morgana, the Storm Seer",風暴先知．摩根娜（莫甘娜，风暴先知）,zh-CN
Morior Invictus,不敗亡者（无生之辱）,zh-CN
Morning Star,晨星,zh-CN
Mortar Cannon,迫擊砲（迫击大炮）,zh-CN
Mortuary,停尸间,zh-CN
"Morvak, the Infernal",煉獄之怒．莫瓦克（莫瓦克，炼狱之怒）,zh-CN
"Morwyn, the Kinslayer",滅親者．莫溫恩（灭亲者莫尔温）,zh-CN
Moths to the Flame,飞蛾扑火,zh-CN
Moulded Mitts,鑄模長手套（铸锻护手）,zh-CN
Mountain Mastery,山地精通（山地专精）,zh-CN
Mountain Splitter,劈山碎石（开山裂地）,zh-CN
Mountain's Teachings,山嶺教誨（山之教诲）,zh-CN
Mounting Greed,貪婪加劇（贪婪积聚）,zh-CN
Mournful Cliffside,哀泣崖壁（恸哭悬崖）,zh-CN
Multi Shot,多重箭矢（多重射击）,zh-CN
Multiplying Monstrosities,倍化怪物（倍增怪物）,zh-CN
Multiplying Squalls,頻繁暴雨（倍增飑风）,zh-CN
Multishot I,多重射击 I,zh-CN
Multishot II,多重射击 II,zh-CN
Multitasking,一心多用（多管齐下）,zh-CN
Murderous Intent,殺人意圖（坚韧磨砺）,zh-CN
Murkshaft,陰暗通道（沉郁之棍）,zh-CN
"Murtagh, the Engorged",膨脹者．默塔格（默塔格，暴食者）,zh-CN
Muscular Amalgamation,肌肉聚合（肌肉融合）,zh-CN
Muster,召集（海纳百川）,zh-CN
Mutating Monsters,突變怪物（变异怪物）,zh-CN
Mutewind Agility,啞風敏捷（静风之捷）,zh-CN
Myris Uxor,米立斯之妻（迈里斯之妇）,zh-CN
Mysteries of Silence,沉默秘辛（寂静之谜）,zh-CN
Mysterious Charms and Trinkets,神秘護符和飾品（神秘咒符与小饰品）,zh-CN
Mysterious Lineage,神秘血脈（神秘血统）,zh-CN
Mysterious Rites,神秘仪式,zh-CN
Mysterious Transference,神秘转移,zh-CN
Mystic Alloy,秘能合金（神秘合金）,zh-CN
Mystic Attunement,神秘同調（神秘协调）,zh-CN
Mystic Avalanche,神幻雪崩（神秘雪崩）,zh-CN
Mystic Brew,神秘精釀（神秘酿造）,zh-CN
Mystic Guardians,神秘的守護者（神秘守护者）,zh-CN
Mystic Harvest,神秘豐收（神秘收割）,zh-CN
Mystic Raiment,神秘之衣（密士之衣）,zh-CN
Mystic Stance,秘术姿态,zh-CN
Mystical Rage,神秘盛怒（神秘狂怒）,zh-CN
Mysticism I,秘術 I（灵秘 I）,zh-CN
Mysticism II,秘術 II（灵秘 II）,zh-CN
Mórrigan's Insight,莫里根的洞察（莫丽根的洞察）,zh-CN
Nadir,消沉（天底）,zh-CN
Nameless Seer,無名先知,zh-CN
Narrow Hood,狹窄兜帽（窄型兜帽）,zh-CN
Nascent Hope,萌芽希望（新生希望）,zh-CN
Natural Energies,自然能量（自然精力）,zh-CN
Natural Immunity,自然免疫（天然免疫力）,zh-CN
Natural Weaving,自然编织,zh-CN
Naturally Spawning Monsters,自然生成的怪物（源生怪物）,zh-CN
Nature's Archon,自然統治者（自然执政官）,zh-CN
Nature's Bite,自然之噬（自然之咬）,zh-CN
Navira's Fracturing,納維拉的分裂（纳薇拉之裂）,zh-CN
Navira's Oasis,納維拉的綠洲（纳薇拉之绿洲）,zh-CN
Navira's Well,納維拉之井（纳薇拉之井）,zh-CN
"Navira, the Last Mirage",最終幻象．納維拉（纳薇拉，终末幻影）,zh-CN
Nazir's Judgement,納齊爾的審判（纳吉尔的审判）,zh-CN
Near Sighted,近距離射手（凝近之视）,zh-CN
Near at Hand,近在咫尺（探囊取物）,zh-CN
Nebuloch,銀河眾星（尼布洛克）,zh-CN
Necromantic Conduit,靈能導體（通灵导体）,zh-CN
Necromantic Talisman,死靈魔符（通灵魔符）,zh-CN
Necromantic Ward,靈能保護（灵能结界）,zh-CN
Necromantle,亡者披肩（通灵披风）,zh-CN
Necropolis,魔影墓場（魔影古园）,zh-CN
Necrosis,坏死,zh-CN
Necrotic Catalyst,死靈催化劑（腐化催化剂）,zh-CN
Necrotic Touch,亡者之觸（通灵之触）,zh-CN
Necrotised Flesh,亡者之軀（腐烂肉身）,zh-CN
Nemesis Rising,死敵崛起（宿敌崛起）,zh-CN
Nettle Talisman,荨麻魔符,zh-CN
Neural Catalyst,神经催化剂,zh-CN
Neural Overload,神经超载,zh-CN
Ngamahu's Chosen,拿瑪乎之選（努葛玛呼的亲选）,zh-CN
Night of a Thousand Ribbons,千縷絲之夜（无尽荣光之夜）,zh-CN
Night's Bite,夜之噬（暗夜之咬）,zh-CN
Nightfall,夜墜（夜临）,zh-CN
Nightscale,夜鳞,zh-CN
Nimble Reload,靈活裝填（敏捷装填）,zh-CN
Nimble Strength,敏捷之力（灵巧力量）,zh-CN
No Mercy,毫不留情（绝无慈悲）,zh-CN
No Simple Battles,艱辛戰役（艰难之战）,zh-CN
Noble Greathelm,高貴巨盔（贵族巨盔）,zh-CN
Noble Sabatons,高貴鎧靴（贵族战靴）,zh-CN
Noble Tower Shield,高貴塔盾（贵族塔盾）,zh-CN
Nocturne,夜曲,zh-CN
Non-Damaging Ailments,非傷害型異常狀態（非伤害性异常状态）,zh-CN
Non-Stacking Effects,非疊加效果（不可叠加效果）,zh-CN
Northpaw,北方之爪（北境凶爪）,zh-CN
Nourishing Ally,滋養的盟友（滋润的友军）,zh-CN
Nova,新星,zh-CN
Nova Projectiles I,新星投射物I（新星投射物 I）,zh-CN
Nova Projectiles II,新星投射物II（新星投射物 II）,zh-CN
Nova Skills,新星技能,zh-CN
Now and Again,循環往復（周而复始）,zh-CN
Nurture Divinity,培育神性（滋养神圣）,zh-CN
Nurturing Guardian,滋養的守衛者（贴心的守护者）,zh-CN
Nurturing Nature,滋養自然（哺育万物）,zh-CN
Oak Buckler,橡木轻盾,zh-CN
Oak Greathammer,橡木巨錘（橡木大锤）,zh-CN
Oak Mask,橡木之面（欧克面具）,zh-CN
Oaken Form,橡木形態（橡树形态）,zh-CN
Oaksworn,橡誓者（橡木盟誓）,zh-CN
Oasis,幻景綠洲（荒漠绿洲）,zh-CN
Oath Rune,誓言符文,zh-CN
Obelisk of Cleansing,淨化石碑（净化尖碑）,zh-CN
Obelisk of Corruption,腐化石碑（腐化尖碑）,zh-CN
Obern's Bastion,歐伯恩的壁壘（欧本的壁垒）,zh-CN
Obliterator Bow,毁灭者之弓,zh-CN
Obscure Island,幽隱島嶼（无名之岛）,zh-CN
Obsessive Rituals,執著祭儀（痴狂仪式）,zh-CN
Obsidian Dagger,黑曜石匕首,zh-CN
Obsidian Greatsword,黑曜石巨劍（黑曜巨剑）,zh-CN
Occultist Mantle,秘術披肩（秘术家斗篷）,zh-CN
Off-Balancing Retort,側身擊中（失衡反击）,zh-CN
Offering Skills,奉献技能,zh-CN
Offerings to the Queen,獻給女王的祭品（女王祭品）,zh-CN
Offerings to the Unknown,獻給未知者的供品（未知祭品）,zh-CN
Ogham's Legacy,奧格姆的遺贈（欧甘的遗产）,zh-CN
Oil Barrage,黏油轟擊（黏油炮弹）,zh-CN
Oil Grenade,燃油擲彈（黏油榴弹）,zh-CN
Oil Ground,油滑地面（黏油地面）,zh-CN
Oiled Jacket,上油外衣（油蜡外衣）,zh-CN
Oisín's Oath,歐辛的誓言（奥辛之誓）,zh-CN
"Oloton, the Remorseless",無情者．歐羅頓（奥罗顿，无情者）,zh-CN
Olroth's Conviction,奧爾羅斯的信念（欧罗什的信念）,zh-CN
Olroth's Crest of the Sun,奧爾羅斯的烈陽之徽（欧罗什的太阳徽记）,zh-CN
Olroth's Hubris,奧爾羅斯的傲慢（欧罗什的傲慢）,zh-CN
Olroth's Reliquary Key,奧爾羅斯的寶庫鑰匙（欧罗什的圣物厅钥匙）,zh-CN
Olroth's Resolve,奧爾羅斯的決心（欧罗什的决心）,zh-CN
Olroth's Saga,奧爾羅斯的傳奇（欧罗什之传说）,zh-CN
"Olroth, Origin of the Fall",墮落起源．奧爾羅斯（堕落之源欧罗什）,zh-CN
Olrovasara,歐洛瓦沙拉（欧罗瓦萨拉）,zh-CN
Omen Crest Shield,預兆紋章盾（噩兆纹章盾）,zh-CN
Omen Sceptre,徵兆權杖（预兆权杖）,zh-CN
Omen of Abyssal Echoes,深淵迴響之兆（深渊回响预兆）,zh-CN
Omen of Amelioration,改善之兆（进步预兆）,zh-CN
Omen of Answered Prayers,回應祈禱之兆（有求必应预兆）,zh-CN
Omen of Bartering,還價之兆（互换预兆）,zh-CN
Omen of Catalysing Exaltation,催化喜悅之兆（催化崇高预兆）,zh-CN
Omen of Chance,機會之兆（机遇预兆）,zh-CN
Omen of Chaotic Effectiveness,混沌效用之兆（混沌效能预兆）,zh-CN
Omen of Chaotic Monsters,混沌怪物之兆（混沌怪物预兆）,zh-CN
Omen of Chaotic Quantity,混沌數量之兆（混沌数量预兆）,zh-CN
Omen of Chaotic Rarity,混沌稀有度之兆（混沌稀有预兆）,zh-CN
Omen of Corruption,腐化之兆（腐化预兆）,zh-CN
Omen of Dextral Alchemy,右旋煉金之兆（右旋炼金预兆）,zh-CN
Omen of Dextral Annulment,右旋廢止之兆（右旋剥离预兆）,zh-CN
Omen of Dextral Coronation,右旋加冕之兆（右旋加冕预兆）,zh-CN
Omen of Dextral Crystallisation,右旋結晶之兆（右旋结晶预兆）,zh-CN
Omen of Dextral Erasure,右旋抺除之兆（右旋消抹预兆）,zh-CN
Omen of Dextral Exaltation,右旋提升之兆（右旋崇高预兆）,zh-CN
Omen of Dextral Necromancy,右旋死靈術之兆（右旋死灵预兆）,zh-CN
Omen of Gambling,博弈之兆（强运预兆）,zh-CN
Omen of Greater Annulment,大幅廢止之兆（强效剥离预兆）,zh-CN
Omen of Greater Exaltation,大幅提升之兆（强效崇高预兆）,zh-CN
Omen of Homogenising Coronation,均勻加冕之兆（同质化加冕预兆）,zh-CN
Omen of Homogenising Exaltation,均勻喜悅之兆（同质化崇高预兆）,zh-CN
Omen of Light,光明之兆（光明预兆）,zh-CN
Omen of Putrefaction,腐敗之兆（腐烂预兆）,zh-CN
Omen of Recombination,重組之兆（重组预兆）,zh-CN
Omen of Refreshment,刷新之兆（恢复预兆）,zh-CN
Omen of Reinforcements,增援之兆（增援预兆）,zh-CN
Omen of Resurgence,復興之兆（复苏预兆）,zh-CN
Omen of Sanctification,聖化之兆（神圣预兆）,zh-CN
Omen of Secret Compartments,密室之兆（秘密暗格预兆）,zh-CN
Omen of Sinistral Alchemy,左旋煉金之兆（左旋炼金预兆）,zh-CN
Omen of Sinistral Annulment,左旋廢止之兆（左旋剥离预兆）,zh-CN
Omen of Sinistral Coronation,左旋加冕之兆（左旋加冕预兆）,zh-CN
Omen of Sinistral Crystallisation,左旋結晶之兆（左旋结晶预兆）,zh-CN
Omen of Sinistral Erasure,左旋抺除之兆（左旋消抹预兆）,zh-CN
Omen of Sinistral Exaltation,左旋提升之兆（左旋崇高预兆）,zh-CN
Omen of Sinistral Necromancy,左旋死靈術之兆（左旋死灵预兆）,zh-CN
Omen of Whittling,削切之兆（消减预兆）,zh-CN
Omen of the Ancients,遠古之兆（远古预兆）,zh-CN
Omen of the Blackblooded,黑血者之兆（黑血预兆）,zh-CN
Omen of the Blessed,祝福之兆（祝福预兆）,zh-CN
Omen of the Hunt,狩獵之兆（狩猎预兆）,zh-CN
Omen of the Liege,諸侯之兆（领主预兆）,zh-CN
Omen of the Sovereign,領主之兆（至高预兆）,zh-CN
Omens,预兆,zh-CN
Ominous Gloves,惡兆手套（噩兆手套）,zh-CN
On the Wind,随风而行,zh-CN
One For All,無私奉獻,zh-CN
One Hand Axes,单手斧,zh-CN
One Hand Maces,单手锤,zh-CN
One Hand Swords,单手剑,zh-CN
One With Flame,和火合一（火焰一体）,zh-CN
One for the Road,餞行酒（跋涉的旅人）,zh-CN
One with the River,和河同行（与水同行）,zh-CN
One with the Storm,和風同行（身随狂岚）,zh-CN
One-Handed,单手,zh-CN
Oneiric Ring,夢境之戒（幻梦戒指）,zh-CN
Ongoing Chants,詠唱不絕（绵延吟唱）,zh-CN
Only Minimum or Maximum Damage,只有最低或最高傷害（仅最小或最大伤害）,zh-CN
Onslaught,猛攻,zh-CN
Open Mind,敞開心胸（开阔思维）,zh-CN
Opening Move,先聲奪人（起手式）,zh-CN
Opiloti's Soul Core of Assault,歐派理堤的攻擊靈魂核心（欧佩罗蒂的突袭灵核）,zh-CN
Opportunistic Dexterity,投机敏捷,zh-CN
Opportunity,契機（机遇）,zh-CN
Opulent Gloves,奢靡手套（丰裕手套）,zh-CN
Opulent Rune,奢靡符文,zh-CN
Oracle,天啟先知（神谕者）,zh-CN
Orb,球體（法球）,zh-CN
Orb Skills,寶珠技能（法球技能）,zh-CN
Orb of Alchemy,点金石,zh-CN
Orb of Alteration,改造石,zh-CN
Orb of Annulment,無效石（剥离石）,zh-CN
Orb of Augmentation,增幅石,zh-CN
Orb of Chance,机会石,zh-CN
Orb of Extraction,萃取石,zh-CN
Orb of Storms,风暴漩涡,zh-CN
Orb of Transmutation,蜕变石,zh-CN
Orbala's Crossing,奧爾巴拉渡口（欧巴拉渡口）,zh-CN
Order Artifact,秩序文物（教团神器）,zh-CN
Orichalcum Spear,山銅長矛（奥利哈刚战矛）,zh-CN
Origin Core,原初核心（起源核心）,zh-CN
Origin Cradle,原初搖籃（起源摇篮）,zh-CN
Origin Spark,原初光輝（起源火花）,zh-CN
Original Sin,原罪（原初之罪）,zh-CN
Ornate Belt,华丽腰带,zh-CN
Ornate Buckler,华丽轻盾,zh-CN
Ornate Chambers,華美密室（华丽密室）,zh-CN
Ornate Cuffs,華麗腕帶（华丽袖带）,zh-CN
Ornate Gauntlets,華麗護手（华贵护手）,zh-CN
Ornate Greaves,华丽胫甲,zh-CN
Ornate Mitts,華麗長手套（华丽护手）,zh-CN
Ornate Plate,華麗鎧甲（华丽战铠）,zh-CN
Ornate Ringmail,華貴環甲（华丽环甲）,zh-CN
Ornate Strongbox,华丽的保险箱,zh-CN
Ornate Wombgift,華麗之胎贈（华丽孕育赠礼）,zh-CN
Oro's Sacrifice,欧罗的贡品,zh-CN
"Oswin, the Dread Warden",恐懼典獄長．歐斯溫（奥斯温，恐惧典狱长）,zh-CN
Otherworldly,異界的,zh-CN
Otherworldly Clutch,異界抓握（异界攫取）,zh-CN
Otherworldly Nemesis,異界死敵（异界宿敌）,zh-CN
Outlands,外域（偏僻外境）,zh-CN
Outmaneuver,出奇制勝（智取）,zh-CN
Overabundance I,過剩 I（冗余 I）,zh-CN
Overabundance II,過剩 II（冗余 II）,zh-CN
Overabundance III,過剩 III（冗余 III）,zh-CN
Overcapped Block Chance,超限格擋率（超量格挡几率）,zh-CN
Overcapped Resistance,超限抗性（超量抗性）,zh-CN
Overcharge,強化聚能（过载）,zh-CN
Overencumbered,超重,zh-CN
Overexposure,過度曝曬（过量曝露）,zh-CN
Overextend,過分擴張（竭力痛击）,zh-CN
Overflow,溢出,zh-CN
Overflowing Chalice,满溢圣杯,zh-CN
Overflowing Power,力量滿溢（泛滥神力）,zh-CN
