source,target,tgt_lng
活力 II,Vitality II,en
活力偏斜,Energising Deflection,en
活力戒指,Vitalic Ring,en
活力残片,Vigorous Remnants,en
活力湧現,Emergent Vigour,en
活力献祭,Invigorated Sacrifices,en
活力符文,Rune of Vitality,en
活力統治者,Energising Archon,en
活力虹吸,Vitality Siphon,en
活动炸弹,Living Bomb,en
活化之风,Revitalising Winds,en
活化寒冰,Revitalising Frost,en
活化灵柩,Quickened Corpses,en
活化烈焰,Revitalising Flames,en
活化金屬,Living Metal,en
活化闪电,Revitalising Lightning,en
活化黑暗,Revitalising Darkness,en
活埋,Buried Alive,en
活性鬼灵,Vivid Spirit,en
活栓,Lifetap,en
活熔爐．古爾札,"Gulzal, the Living Furnace",en
活躍閃電,Living Lightning,en
活躍閃電 II,Living Lightning II,en
活靶子,Easy Target,en
活體炸彈,Living Bomb,en
流丝之沙,Sands of Silk,en
流丝之雕像,Idol of Silk,en
流亡黯道 2,Path of Exile 2,en
流光步履,Luminous Pace,en
流動,Flow,en
流氓外衣,Scoundrel Jacket,en
流沙之母．艾夏,"Ashar, the Sand Mother",en
流沙沙漏,Quicksand Hourglass,en
流沙海岬,Sandspit,en
流沙行者,The Sandstrider,en
流派規劃器,Build Planner,en
流浪商人,Wandering Trader,en
流浪圣柜,Wandering Reliquary,en
流浪外衣,Itinerant Jacket,en
流浪女巫艾珊德菈的智慧符文,Hedgewitch Assandra's Rune of Wisdom,en
流浪寶庫,Wandering Reliquary,en
流浪的商人,Wandering Trader,en
流浪者护甲,Wanderer Armour,en
流浪者護甲,Vagabond Armour,en
流电印记,Voltaic Mark,en
流线弹药,Streamlined Rounds,en
流血,Bleeding,en
流血 I,Bleed I,en
流血 II,Bleed II,en
流血 III,Bleed III,en
流血 IV,Bleed IV,en
流血切口,Haemorrhaging Cuts,en
流血混合物,Bleeding Concoction,en
流贼外衣,Scoundrel Jacket,en
流轉的季節,The Changing Seasons,en
流順之風,Tailwind,en
流體金屬,Flowing Metal,en
浓缩的液化孤独,Concentrated Liquid Isolation,en
浓缩的液化恐惧,Concentrated Liquid Fear,en
浓缩的液化痛苦,Concentrated Liquid Suffering,en
浩劫種子,Seed of Cataclysm,en
浩劫覺醒,Cataclysm's Wake,en
浪湧塑形器,Waveshaper,en
浮华,The Adorned,en
浮华背心,Exquisite Vest,en
浮夸精华,Essence of Hysteria,en
浮油,Slick,en
浮游石,Levinstone,en
浮肿的伐木工,The Bloated Miller,en
浮腫米勒,The Bloated Miller,en
浮誇精髓,Essence of Hysteria,en
浮雕長靴,Embossed Boots,en
浮雕靴,Embossed Boots,en
海妖之鳞手套,Sirenscale Gloves,en
海妖鱗手套,Sirenscale Gloves,en
海幽夏的纹章,Hayoxi's Medallion,en
海幽夏的耐热灵核,Hayoxi's Soul Core of Heatproofing,en
海幽夏的诛罚,Hayoxi's Fulmination,en
海洋栽培,Cultivate the Sea,en
海洋風暴披肩,Seastorm Mantle,en
海洋风暴斗篷,Seastorm Mantle,en
海灵鳞缀手套,Pauascale Gloves,en
海爾賓姆的沉著,Helbrym's Composure,en
海爾賓姆的躲藏,Helbrym's Hide,en
海玉护身符,Lapis Amulet,en
海玻璃長矛,Seaglass Spear,en
海琉长矛,Seaglass Spear,en
海盗外套,Corsair Coat,en
海盜便帽,Corsair Cap,en
海盜兇殘,Brinerot Ferocity,en
海盜背心,Corsair Vest,en
海纳百川,Muster,en
海螺头盔,Cassis Helm,en
海角,Headland,en
海角天涯,Headland,en
海贼帽,Corsair Cap,en
海贼背心,Corsair Vest,en
海靈鱗手套,Pauascale Gloves,en
浸润咒符,Dousing Charm,en
浸湿,Drenched,en
浸漆战弩,Varnished Crossbow,en
涂层利器,Coated Arms,en
涂毒锋刃,Coated Knife,en
消减预兆,Omen of Whittling,en
消沉,Nadir,en
消灾的庇护,...and Protect me from Harm,en
消耗戰,War of Attrition,en
消耗軍團,Expendable Army,en
消融漩涡,Melting Maelstrom,en
涉沙留痕,Footprints in the Sand,en
涉灵,Corpsewade,en
涌动化身,Surging Avatar,en
涡旋法器,Whorl Focus,en
涤罪之火,Scouring Flame,en
涤荡烈焰,His Winnowing Flame,en
液化偏执,Liquid Paranoia,en
液化嫉妒,Liquid Envy,en
液化情感,Liquid Emotions,en
液化憎恶,Liquid Disgust,en
液化绝望,Liquid Despair,en
液态金属,Flowing Metal,en
液態偏執,Liquid Paranoia,en
液態厭惡,Liquid Disgust,en
液態忌妒,Liquid Envy,en
液態情感,Liquid Emotions,en
液態絕望,Liquid Despair,en
液態維里西姆,Liquid Verisium,en
淤血创痕,Goring,en
淨化烈焰,Scouring Flame,en
淨化石碑,Obelisk of Cleansing,en
淬毒箭袋,Toxic Quiver,en
淬火之心,Tempered Mind,en
淬炼护手,Tempered Mitts,en
淬炼武器,Temper Weapon,en
淬鍊長手套,Tempered Mitts,en
深入其中,In the Thick of It,en
深化暗影,Deepening Shadows,en
深厚霜寒,Heavy Frost,en
深坑主宰,Lord of the Pit,en
深埋怨恨,Buried Animosity,en
深埋野心,Buried Ambition,en
深層創傷,Deep Wounds,en
深度专注,Deep Trance,en
深度冰凍,Deep Freeze,en
深度冻结,Deep Freeze,en
深度切割 I,Deep Cuts I,en
深度切割 II,Deep Cuts II,en
深度创伤,Deep Wounds,en
深度恍惚,Deep Trance,en
深林守护,Woodland Aspect,en
深海領主．瑪爾戈,"Malgor, the Nautilord",en
深淵之記,Abyssal Signet,en
深淵倉庫頁,Abyss Stash Tab,en
深淵冥約,Abyssal Pact,en
深淵妖巫,Abyssal Lich,en
深淵碑牌,Abyss Tablet,en
深淵精髓,Essence of the Abyss,en
深淵耗損,Abyssal Wasting,en
深淵裂谷,Abyssal Fissure,en
深淵迴響之兆,Omen of Abyssal Echoes,en
深淵連結,Abyssal Conduit,en
深淵鏈錘,Abyssal Flail,en
深淵領主印記,Mark of the Abyssal Lord,en
深渊,Abyss,en
深渊之力,Strength of the Deep,en
深渊之怒,Abyssal Ire,en
深渊之眼,Abyssal Eye,en
深渊印戒,Abyssal Signet,en
深渊回响预兆,Omen of Abyssal Echoes,en
深渊巫妖,Abyssal Lich,en
深渊幻象,Abyssal Apparition,en
深渊石板,Abyss Tablet,en
深渊精华,Essence of the Abyss,en
深渊耗散,Abyssal Wasting,en
深渊诅咒,Curse of the Abyss,en
深渊词缀,Abyssal Modifiers,en
深渊连枷,Abyssal Flail,en
深渊通道,Abyssal Conduit,en
深渊领主的印记,Mark of the Abyssal Lord,en
深谋远虑,Careful Consideration,en
深远打击,Reaching Strike,en
深邃之女．希沃亞,"Syvora, Daughter of the Deep",en
混乱四起,Escalating Mayhem,en
混亂攻擊,Disorientation,en
混合劑,Admixture,en
混合物,Admixture,en
混沌,Chaos,en
混沌一瞥,Glimpse of Chaos,en
混沌专精,Chaos Mastery,en
混沌伤害,Chaos Damage,en
混沌冰凍,Chaotic Freeze,en
混沌冻结,Chaotic Freeze,en
混沌协调,Chaos Attunement,en
混沌同調,Chaos Attunement,en
混沌崇拜,Cult of Chaos,en
混沌弩箭,Chaos Bolt,en
混沌怪物之兆,Omen of Chaotic Monsters,en
混沌怪物预兆,Omen of Chaotic Monsters,en
混沌抗性,Chaos Resistant,en
混沌抵抗,Chaos Resistant,en
混沌效用之兆,Omen of Chaotic Effectiveness,en
混沌效能预兆,Omen of Chaotic Effectiveness,en
混沌数量预兆,Omen of Chaotic Quantity,en
混沌數量之兆,Omen of Chaotic Quantity,en
混沌波動,Chaos Surge,en
混沌涌动,Chaos Surge,en
混沌石,Chaos Orb,en
混沌秘仪,Cult of Chaos,en
混沌稀有度之兆,Omen of Chaotic Rarity,en
混沌稀有预兆,Omen of Chaotic Rarity,en
混沌箭,Chaos Bolt,en
添煤工,Coal Stoker,en
清心寡欲,Asceticism,en
清明梦,Lucid Dreaming,en
清晰 I,Clarity I,en
清晰 II,Clarity II,en
清晰夢境,Lucid Dreaming,en
清理空间,Clear Space,en
清空區域,Clear Space,en
清算,Payoff,en
清算技能,Payoff Skills,en
清醒梦魇,Waking Nightmare,en
渎灵词缀,Desecrated Modifiers,en
渎神,Blasphemy,en
渎神指挥官,Profane Commander,en
渎神献祭宝珠,Kamasa's Orb of Sacrifice,en
渐入佳境 I,Crescendo I,en
渐入佳境 II,Crescendo II,en
渐入佳境 III,Crescendo III,en
渐强毒素,Escalating Toxins,en
渐强箭,Crescendo Arrows,en
渗流之地,Seepage,en
減益效果,Debuffs,en
渡鴉之映,Raven's Reflection,en
渡鴉所觸,Raven-Touched,en
渡鴉欺詐者,The Raven Trickster,en
渡鴉碎片,Raven-Touched Shard,en
渡鴉集束,The Raven's Flock,en
渡鸦之群,The Raven's Flock,en
渡鸦之触,Raven-Touched,en
渡鸦之触碎片,Raven-Touched Shard,en
渡鸦倒影,Raven's Reflection,en
温室,Greenhouse,en
温暖心扉,Warm the Heart,en
温热血脉,Warm Blooded,en
測試攻擊,Playtest Attack,en
測試法術,Playtest Spell,en
測試重擊,Playtest Slam,en
渴望屠殺,Craving Slaughter,en
渴求力量,Lust for Power,en
渴求獻祭,Lust for Sacrifice,en
渴饮,Bloodthirsty,en
游侠,Ranger,en
游击战法,Guerilla Warfare,en
游擊戰,Guerilla Warfare,en
游荡者便鞋,Wanderer Shoes,en
渺远起源,Distant Origins,en
湧動電流,Surging Currents,en
湧升流 I,Upwelling II,en
湧泉,Spring,en
湮灭之结界符文,Warding Rune of Annihilation,en
湯馬祖的寶庫鑰匙,Tangmazu's Reliquary Key,en
湯馬祖的提爐,Tangmazu's Thurible,en
湿地,Wetlands,en
溃裂掌,Shatter Palm,en
溅射伤害,Splash Damage,en
溅水白浪,Crashing Wave,en
源之祝福,Blessing of the Source,en
源於永恆,Ab Aeterno,en
源生怪物,Naturally Spawning Monsters,en
源生魔力,Raw Mana,en
源自米登加德,Born of Middengard,en
準備引爆,Primed to Explode,en
溢出,Overflow,en
溢出几率,Chance can Surpass 100%,en
溪谷,Ravine,en
滅火護符,Dousing Charm,en
滅親者．莫溫恩,"Morwyn, the Kinslayer",en
滋养之结界符文,Warding Rune of Nourishment,en
滋养神圣,Nurture Divinity,en
滋润的友军,Nourishing Ally,en
滋養保護符文,Warding Rune of Nourishment,en
滋養的守衛者,Nurturing Guardian,en
滋養的盟友,Nourishing Ally,en
滋養自然,Nurturing Nature,en
滑冰,Slippery Ice,en
滑击背心,Slipstrike Vest,en
滑塌溪谷,Sloughed Gully,en
滑布外衣,Sleek Jacket,en
滑布长靴,Sleek Boots,en
滚出我的脑袋！,Get out of my head!,en
滚滚攻势,Roll and Strike,en
满溢之甲,Loreweave,en
满溢圣杯,Overflowing Chalice,en
滯礙險阻,Hindering Obstacles,en
滲漏,Seepage,en
滲血,Bloodletting,en
滲骨瘋狂,Madness in the Bones,en
滴血为咒,Sanguimancy,en
滿溢機率,Chance can Surpass 100%,en
滿溢貪婪,Overgrown Greed,en
滿腔熱血,Warm Blooded,en
漂泊者护甲,Vagabond Armour,en
漂泊騎士,The Knight-errant,en
漂流物,Flotsam,en
漂流者之所,Castaway,en
漆黑徽章,The Black Insignia,en
漆黑燃焰．希爾德菈,Heldra of the Black Pyre,en
漆黑神殿,Gloom Shrine,en
演习,War Games,en
演化化身,Avatar of Evolution,en
演化蜂群,Evolving Throngs,en
漫天雪暴,Heavy Snows,en
漫步者外衣,Rambler Jacket,en
漫遊者護甲,Wanderer Armour,en
漫遊者輕鞋,Wanderer Shoes,en
潘多拉魔盒,Pandora's Box,en
潘朵拉的寶盒,Pandora's Box,en
潛伏之面,Skulking Mask,en
潛伏獵豹,Stalking Panther,en
潛力,Potential,en
潛獵護腕,Stalking Bracers,en
潛獵長矛,Stalking Spear,en
潛能湧現,Emergent Possibility,en
潛藏型態,Hidden Forms,en
潜能,Potential,en
潜能之戒,Unset Ring,en
潜能释放,Unbound Potential,en
潜行战矛,Stalking Spear,en
潜行护腕,Stalking Bracers,en
潜行面具,Skulking Mask,en
潮汐先知披肩,Tideseer Mantle,en
潮汐浪湧,Surge of the Tide,en
潮汐符文,Tidal Rune,en
潮贤斗篷,Tideseer Mantle,en
澎湃灌注,Surging Avatar,en
澤佛伊的創世紀,Zerphi's Genesis,en
澤洛克之贈,Zarokh's Gift,en
澤洛克的克制,Zarokh's Refrain,en
澤洛克的反叛,Zarokh's Revolt,en
澤洛克的寶庫鑰匙：力抗黑暗,Zarokh's Reliquary Key: Against the Darkness,en
澤洛克的寶庫鑰匙：時空之物,Zarokh's Reliquary Key: Temporalis,en
澤洛克的寶庫鑰匙：沙瀑面紗,Zarokh's Reliquary Key: Sandstorm Visage,en
澤洛克的寶庫鑰匙：祝福之絆,Zarokh's Reliquary Key: Blessed Bonds,en
澤洛克的寶庫鑰匙：絲克瑪的決意,Zarokh's Reliquary Key: Sekhema's Resolve,en
澤菲披肩,Zerphi's Serape,en
激勵圖樣,Rallying Icon,en
激化能量,Intensifying Energies,en
激变,Snap,en
激变浪潮,Tides of Change,en
激怒,Embitter,en
激怒戰吼 I,Enraged Warcry I,en
激怒戰吼 II,Enraged Warcry II,en
激情,Fervour,en
激情冲动,Adrenaline Rush,en
激情領導,Fiery Leadership,en
激惹巢群,Provoke the Swarm,en
激战壕沟,Trenches,en
激战热血,Thrill of Battle,en
激战精华,Essence of Battle,en
激昂之首,Inspiring Leader,en
激活印记,Activating Marks,en
激烈碰撞,Heavy Contact,en
激生恨意,Invigorating Hate,en
激發仇恨,Invigorating Hate,en
濃縮液態孤立,Concentrated Liquid Isolation,en
濃縮液態恐懼,Concentrated Liquid Fear,en
濃縮液態苦難,Concentrated Liquid Suffering,en
濕透,Drenched,en
瀆神祭祀,Profane Ritual,en
瀰漫的,Suffusion,en
灌注,Infusion,en
灌注上限,Infused Limits,en
灌注之力,Infusing Power,en
灌注力量,Infusing Power,en
灌注箭袋,Primed Quiver,en
灌注肉身,Imbue the Body,en
灌注血肉,Infused Flesh,en
灌装,Refills,en
灌铅大锤,Leaden Greathammer,en
火之化身,Avatar of Fire,en
火力倾泻,Unleash Fire,en
火力全開！,Unleash Hell!,en
火力弩炮,Artillery Ballista,en
火力抑制,Suppressing Fire,en
火化嚎叫,Cremating Cries,en
火卜契约,Pyromantic Pact,en
火占師,Pyromancer,en
火山,Volcano,en
火山炎口,Caldera,en
火山皮膚,Volcanic Skin,en
火山裂缝,Volcanic Fissure,en
火山迸發,Volcanic Eruption,en
火彈,Firebolt,en
火灵箭袋,Fire Quiver,en
火炎之柱,Flame Pillar,en
火炎之河．哈迪,Hadi of the Flaming River,en
火焚,Cremation,en
火焰,Fire,en
火焰一体,One With Flame,en
火焰专精,Fire Mastery,en
火焰之息,Breath of Fire,en
火焰之花,Fireflower,en
火焰伤害,Fire Damage,en
火焰净化,Purity of Fire,en
火焰协调,Fire Attunement,en
火焰同調,Fire Attunement,en
火焰吐息,Flame Breath,en
火焰呼喚者,Bringer of Flame,en
火焰守护者,Flamekeeper,en
火焰弹,Firebolt,en
火焰执政官,Flame Archon,en
火焰抗性,Fire Resistant,en
火焰抵抗,Fire Resistant,en
火焰曝曬,Fire Exposure,en
火焰曝露,Fire Exposure,en
火焰法印,Sigil of Fire,en
火焰秘仪,Cult of Fire,en
火焰穿透 I,Fire Penetration I,en
火焰穿透 II,Fire Penetration II,en
火焰符印,Sigil of Fire,en
火焰符文,Fire Rune,en
火焰箭袋,Fire Quiver,en
火焰節奏,Rhythm of Fire,en
火焰統治者,Flame Archon,en
火焰舞者,Firedancer,en
火焰行者,Flamewalker,en
火焰隔絕,Heatproofing,en
火焰韵律,Rhythm of Fire,en
火熱死寂,Fiery Death,en
火球,Fireball,en
火砲砲塔,Artillery Ballista,en
火祭協議,Pyromantic Pact,en
火葬場之徒,Crematorium Worker,en
火藥疾行,Black Powder Blitz,en
灭世,Doomfletch,en
灭世之语,Whispers of Doom,en
灭亲者莫尔温,"Morwyn, the Kinslayer",en
灰岩之遺,Legacy of Bismuth,en
灰岩遗产,Legacy of Bismuth,en
灰樹皮魔符,Cinderbark Talisman,en
灰烬之捷,Herald of Ash,en
灰烬仲裁官,The Arbiter of Ash,en
灰烬树皮魔符,Ashbark Talisman,en
灰烬连射,Ember Fusillade,en
灰燼仲裁者,The Arbiter of Ash,en
灰燼長杖,Ashen Staff,en
灰燼領主．瓦爾洛奇,"Varloch, the Ashen Lord",en
灰製,Greymake,en
灵之奉献,Soul Offering,en
灵体火焰,Spectral Fire,en
灵体火球,Volatile Dead,en
灵体齐射,Spectral Volley,en
灵体：{0},Spectre: {0},en
灵如泉涌,Wellspring,en
灵巧,Elusive,en
灵巧力量,Nimble Strength,en
灵巧测试巴雅,Test of Cunning Barya,en
灵敏连击,Agile Succession,en
灵柩,Corpses,en
灵柩留存,Corpse Conservation,en
灵核,Soul Core,en
灵活突袭,Adaptable Assault,en
灵猫雕像,Cat Idol,en
灵秘 I,Mysticism I,en
灵秘 II,Mysticism II,en
灵能结界,Necromantic Ward,en
灵视脉轮,Chakra of Sight,en
灵触战利品,Spirit-Touched Spoils,en
灵豹矫健,Catlike Agility,en
灵骨王冠,Spiritbone Crown,en
灵骸之履,Bones of Ullr,en
灵魂之井,The Well of Souls,en
灵魂子午线,The Soul Meridian,en
灵魂容器,Spirit Vessel,en
灵魂崇拜,Soul Worship,en
灵魂影响,Spirit-Influenced,en
灵魂水晶：{0},Soul Crystal: {0},en
灵魂甲胄,The Coming Calamity,en
灵魂盛放,Soul Bloom,en
灵魂破裂,Rupture the Soul,en
灵魂羁绊,Soul Tether,en
灵魂行者,Spirit Walker,en
灵鸦斗篷,Corvus Mantle,en
灵龟护符,Turtle Charm,en
灼炎扇舞I,Fan The Flames,en
灼炎扇舞II,Fan The Flames II,en
灼热气息,Searing Heat,en
灼熱打擊,Burning Strikes,en
灼熱高溫,Searing Heat,en
災厄信使,Bringer of the Apocalypse,en
災難臨頭,The Coming Calamity,en
灾厄绽放,Dangerous Blossom,en
灾厄行者,Walking Calamity,en
灾变之后,Cataclysm's Wake,en
灾变的种子,Seed of Cataclysm,en
灾难使者,Coming Calamity,en
炎军 I,Infernal Legion I,en
炎军 II,Infernal Legion II,en
炎军 III,Infernal Legion III,en
炎植長杖,Pyrophyte Staff,en
炎火脈動,Volcanic Fissure,en
炎舞者,Firedancer,en
炙阳峡谷,Canyon,en
炮兵就位！,"Cannons, Ready!",en
炮击,Artillery Strike,en
炸裂狂熱,Explosive Fervour,en
炸裂節奏,Explosive Rhythm,en
点燃,Ignite,en
点燃 I,Ignite I,en
点燃 II,Ignite II,en
点燃 III,Ignite III,en
点燃地面,Ignited Ground,en
点燃时施放,Cast on Ignite,en
点金石,Orb of Alchemy,en
為同樣原因而來,Here for the Same Reason,en
為齒輪拋光,Polish That Gear,en
炼狱上限,Infernal Limit,en
炼金师的恩典,Alchemist's Boon,en
炼金秘油,Alchemical Oil,en
炽天使之心,Seraph's Heart,en
炽灭,Fiery Death,en
炽炎之使,The Searing Touch,en
炽炎之地,Scorched Earth,en
炽烈绝杀,Blazing Critical,en
炽热的领袖,Fiery Leadership,en
炽焰战吼,Infernal Cry,en
炽焰武臂,Blazing Arms,en
炽焰溶剂,Blazing Flux,en
烁金头冠,Gold Circlet,en
烈士之力,Martyr's Might,en
烈士意志,Unwavering Stance,en
烈士魔偶,Idol of the Martyr,en
烈性混合物,Fulminating Concoction,en
烈性转化,Explosive Transmutation,en
烈日先知．桐桂,"Tonqui, Seer of the Sun",en
烈日碎片,Sunsplinter,en
烈日神器,Sun Artifact,en
烈火崇拜,Cult of Fire,en
烈火焚烧,Incendiary,en
烈火熔劑,Blazing Flux,en
烈火繁花,Fireflower,en
烈炎之翼,Rise of the Phoenix,en
烈炎之袍,Cloak of Flame,en
烈炎风暴,Firestorm,en
烈焰之墙,Flame Wall,en
烈焰之擊,Igniferis,en
烈焰之柱,Flame Pillar,en
烈焰之誓．伊娜提亞,"Ignatia, the Flame-Sworn",en
烈焰使者,Bringer of Flame,en
烈焰射擊,Incendiary Shot,en
烈焰爆破,Flameblast,en
烈焰的淬炼,Forged in Flame,en
烈焰看守者,Flamekeeper,en
烈焰穿刺,Flamepierce,en
烈焰穿透,Flamepierce,en
烈焰精华,Essence of Flames,en
烈焰精髓,Essence of Flames,en
烈焰鑄造,Forged in Flame,en
烈許的寶庫鑰匙,Xesht's Reliquary Key,en
烈許的熱忱,Xesht's Fervour,en
烈阳残片,Sunsplinter,en
烈風暴,Stormfire,en
烈风吹袭,Wing Blast,en
烏勒爾之骨,Bones of Ullr,en
烏圖拉的貢禮,Tribute to Utula,en
烏托邦的第一使者．本篤特斯,"Benedictus, First Herald of Utopia",en
烏拉曼的邪眼,Ulaman's Gaze,en
烏爾尼多的催化劑,Uul-Netol's Catalyst,en
烏爾摩堤的消減靈魂核心,Uromoti's Soul Core of Attenuation,en
烏爾摩堤聖徽,Uromoti's Medallion,en
烏特雷的傳奇,Uhtred's Saga,en
烏特雷的儀式,Uhtred's Rite,en
烏特雷的出走,Uhtred's Exodus,en
烏特雷的占卜術,Uhtred's Augury,en
烏特雷的徵兆,Uhtred's Omen,en
烏特雷的星座,Uhtred's Constellation,en
烏特雷的星空,Uhtred's Sidereus,en
烏特雷的聖杯,Uhtred's Chalice,en
烏特雷的聖杯之徽,Uhtred's Crest of the Chalice,en
烏鋼紋章盾,Blacksteel Crest Shield,en
烏鋼鎧靴,Blacksteel Sabatons,en
烏鐵護手,Blacksteel Gauntlets,en
烏鴉披肩,Corvus Mantle,en
烛火雕像，活化者,"Candlemass, the Living Rite",en
烧毁,Incinerate,en
烬皮魔符,Cinderbark Talisman,en
热望,Avidity,en
热血追猎,Thrilling Chase,en
焚化,Immolation,en
焚化战吼,Cremating Cries,en
焚化祭仪,Ritual of Immolation,en
焚尸工,Crematorium Worker,en
焚尽,Burnout,en
焚毁收成,Burn the Harvest,en
焚灭,Burn Away,en
焚燒殆盡,Burn Away,en
焚躯烈焰 I,Searing Flame I,en
焚躯烈焰 II,Searing Flame II,en
無上煉金,Inexplicable Alchemy,en
無免殘破,Inevitable Rupture,en
無名之儀,Rite of the Nameless,en
無名先知,Nameless Seer,en
無名心木,Unnamed Heartwood,en
無名時刻,Hour of the Nameless,en
無咒,Hexproof,en
無常之島,Wayward Isle,en
無形,Immaterial,en
無影行蹤,Blurred Motion,en
無微不至,Enveloping Presence,en
無情十字弓,Bleak Crossbow,en
無情暴擊 I,Inexorable Critical I,en
無情暴擊 II,Inexorable Critical II,en
無情殞落者,Relentless Fallen,en
無情者．歐羅頓,"Oloton, the Remorseless",en
無情護衛者,Relentless Vindicator,en
無情追獵,Relentless Pursuit,en
無感,Unfeeling,en
無懼先鋒 I,Vanguard I,en
無懼先鋒 II,Vanguard II,en
無效石,Orb of Annulment,en
無敵甲殼,Impenetrable Shell,en
無束,Unfettered,en
無法到達,Beyond Reach,en
無法觸碰,Untouchable,en
無畏,Dauntless,en
無盡悲歌的拉克朗,Lachlann of Endless Lament,en
無盡暴雪,Endless Blizzard,en
無盡深淵,Abyssal Depths,en
無盡能量 I,Boundless Energy I,en
無盡能量 II,Boundless Energy II,en
無知於力量,Ignorant to Power,en
無礙嚴寒,Unbothering Cold,en
無私奉獻,One For All,en
無私痕跡,Selfless Remnants,en
無縛之力,Unbound Forces,en
無縛之怒,Unbound Fury,en
無縛化身,Unbound Avatar,en
無縛安可,Unbound Encore,en
無縛智慧,Unrestrained Intellect,en
無縛潛能,Unbound Potential,en
無聲守護者,Silent Guardian,en
無與倫比,Sine Aequo,en
無視抗性,Ignoring Resistances,en
無視潛能,Potential Ignored,en
無視疼痛,Ignore Pain,en
無遠弗屆,Overreach,en
無量困境,Crux of Nothingness,en
無阻屏障,Unstoppable Barrier,en
無限循環,Endless Circuit,en
無限生長,Boundless Growth,en
無限精髓,Essence of the Infinite,en
無饜者．布魯高,"Brughor, the Insatiable",en
無魂型態,Soulless Form,en
焦土,Scorched Earth,en
焦灼孤島,Scorched Cay,en
焦灼小岛,Scorched Cay,en
焦痕短剑,Charred Shortsword,en
焦黑短劍,Charred Shortsword,en
焰刃巨剑,Flanged Greatblade,en
煉獄,Inferno,en
煉獄之怒．莫瓦克,"Morvak, the Infernal",en
煉獄工程師．沃黎克,"Vorrik, The Infernal Engineer",en
煉獄戰吼,Infernal Cry,en
煉獄軍團 I,Infernal Legion I,en
煉獄軍團 II,Infernal Legion II,en
煉獄軍團 III,Infernal Legion III,en
煉金之油,Alchemical Oil,en
煉金師恩惠,Alchemist's Boon,en
煙霧,Smoke Clouds,en
煥彩合金,Prismatic Alloy,en
照亮范围,Light Radius,en
照耀,Irradiated,en
煽风点火,Fan The Flames,en
煽风点火II,Fan The Flames II,en
熄滅吐息,Extinguishing Exhalation,en
熊,Bear,en
熊之咆吼,Bear's Roar,en
熊之怒吼,Bear's Roar,en
熊之魂,Spirit Of The Bear,en
熊熊烈火,Intense Flames,en
熊皮披肩,Bearskin Mantle,en
熊皮斗篷,Bearskin Mantle,en
熏香遗物,Incense Relic,en
熔化標誌,Molten Symbol,en
熔化烈焰,Melting Flames,en
熔岩之爪,Molten Claw,en
熔岩冲击,Molten Crash,en
熔岩利爪,Molten Claw,en
熔岩化身,Molten Being,en
熔岩奔涌,Rolling Magma,en
熔岩寶庫,Molten Vault,en
熔岩屏障,Magma Barrier,en
熔岩爆裂,Molten Blast,en
熔岩甲壳,Molten Carapace,en
熔岩破滅,Molten Crash,en
熔岩翻騰,Rolling Magma,en
熔岩者的禮物,The Molten One's Gift,en
熔岩者的馈赠,The Molten One's Gift,en
熔岩裂缝,Molten Fissures,en
熔岩骤雨,Molten Shower,en
熔岩魔甲,Molten Carapace,en
熔渣裂隙,Sinter Rift,en
熔火之锤,Molten Hammer,en
熔火喷发,Volcanic Eruption,en
熔火噴濺,Molten Shower,en
熔火宝库,Molten Vault,en
熔火爆破,Molten Blast,en
熔火生命體,Molten Being,en
熔火皮肤,Volcanic Skin,en
熔火符印,Molten Symbol,en
熔炎送葬,Cremation,en
熔爐熱力,Heat of the Forge,en
熔蜡，信念的嘲弄,"Meltwax, Mockery of Faith",en
熔解精华,Essence of Thawing,en
熔铸塔盾,Crucible Tower Shield,en
熟練符印,Practiced Signs,en
熟練連擊,Practiced Combo,en
熟能生巧,Proficiency,en
熟透,Cooked,en
熱情的奉獻,Heated Devotion,en
熱能,Heat,en
熵熱化身,Entropic Incarnation,en
熵能化身,Entropic Incarnation,en
熾烈衛士．特茲卡特,"Tetzcatl, the Blazing Guardian",en
燃印,Igniferis,en
燃怒战吼 I,Enraged Warcry I,en
燃怒战吼 II,Enraged Warcry II,en
燃油擲彈,Oil Grenade,en
燃烧,Burning,en
燃烧射击,Incendiary Shot,en
燃烧废野,Razed Fields,en
燃烧打击,Burning Strikes,en
燃烧铭文,Burning Inscription,en
燃焰暴擊,Blazing Critical,en
燃燒之性,Burning Nature,en
燃燒豐收,Burn the Harvest,en
燃燒豐碑,The Burning Monolith,en
燃爆之径,Conflagrating Path,en
燃盡,Burnout,en
燃石巨塔,The Burning Monolith,en
燎烟窒息,Smoke Inhalation,en
燐火,Wildfire,en
燒灼烈焰 I,Searing Flame I,en
燒灼烈焰 II,Searing Flame II,en
燼木魔符,Ashbark Talisman,en
燼裔．沃克哈爾,"Volkhar, the Emberborn",en
爆灵术,Detonate Dead,en
爆炸射击,Explosive Shot,en
爆炸强化,Explosive Empowerment,en
爆炸擲彈,Explosive Grenade,en
爆炸箭矢,Explosive Shot,en
爆炸轉化,Explosive Transmutation,en
爆炸長矛,Explosive Spear,en
爆燃,Incendiary,en
爆燃之路,Conflagrating Path,en
爆燃銘文,Burning Inscription,en
爆發沼地蟾蜍,Bursting Fen Toad,en
爆發腐蝕,Bursting Decay,en
爆破专家,Demolitionist,en
爆破战矛,Explosive Spear,en
爆破灵药,Explosive Concoction,en
