source,target,tgt_lng
"Eriesium","铍",zh-CN
"Erin Toi","艾琳·托伊",zh-CN
"Erma Triolo","艾尔玛·特奥罗",zh-CN
"Erma Triolo Birthplace","艾尔玛·特奥罗的出生地",zh-CN
"Ermer Family Farms Chibanzoo Ice Cream","埃尔默农庄千叶祖果冰淇淋",zh-CN
"Ermer Family Farms Chocolate Ice Cream","埃尔默农庄巧克力冰淇淋",zh-CN
"Ermer Family Farms Chocolate Milk","埃尔默农庄巧克力牛奶",zh-CN
"Ermer Family Farms Coffee Ice Cream","埃尔默农庄咖啡冰淇淋",zh-CN
"Ermer Family Farms Fat Free Ice Cream","埃尔默农庄无脂冰淇淋",zh-CN
"Ermer Family Farms Lunes Ice Cream","埃尔默农庄月果冰淇淋",zh-CN
"Es Naturelle original","天才-原味",zh-CN
"Escalate","增幅",zh-CN
"Escalated Fines","增额罚款",zh-CN
"Escaped from Custody","逃离监禁",zh-CN
"Escar Limited","埃斯卡有限公司",zh-CN
"Esen Landari","埃森·兰达里",zh-CN
"Esperia","埃斯佩里亚",zh-CN
"Esquire","老爷鸡尾酒",zh-CN
"essosouli","公会长",zh-CN
"Esteril","无菌",zh-CN
"Esther Hurston","艾希尔·赫斯顿",zh-CN
"Ethan Halton","伊桑·哈尔顿",zh-CN
"Euterpe","欧忒耳佩",zh-CN
"Evading Arrest","逃脱逮捕",zh-CN
"Evalight","伊娃之光",zh-CN
"Evaporating Planet","蒸发行星",zh-CN
"Evening Onyx","黑夜玛瑙",zh-CN
"Evergreen","万年青",zh-CN
"Everline Structures Incorporated","永线建筑公司",zh-CN
"Everus Harbor","埃弗勒斯空间站",zh-CN
"EVSD","EVSD Distortion Cannon",zh-CN
"Exalt","擢升",zh-CN
"Excelsior","精进",zh-CN
"Exec","执行版",zh-CN
"Executive","行政版",zh-CN
"Executor","执行者",zh-CN
"Exfiltrate","伊德里斯默认跳跃模块",zh-CN
"Exodus","启程",zh-CN
"Exogen","外生",zh-CN
"Exotherm","热释",zh-CN
"Expanse","无垠",zh-CN
"Expedition","远征",zh-CN
"Exploration","探索",zh-CN
"Exploration Suit","探索服",zh-CN
"Exploratory Services","勘探服务",zh-CN
"Explorer","探索",zh-CN
"Extent of Influence","管辖范围",zh-CN
"Extreme-Risk Targets","极度危险目标",zh-CN
"Eyaja","庆典",zh-CN
"EZ Hab","EZ 胶囊公寓",zh-CN
"Ezekiel Chikamoto","以西结·近本",zh-CN
"F&V Blend Smoothie","果蔬冰沙",zh-CN
"F55 Ballistic Lmg","F55 实弹轻机枪",zh-CN
"F7A Hornet","F7A 大黄蜂",zh-CN
"F7C Hornet","F7C 大黄蜂",zh-CN
"F7C Hornet Wildfire","F7C 大黄蜂 野火",zh-CN
"F7C-M Hornet Heartseeker","F7C-M 大黄蜂 寻心者",zh-CN
"F7C-M Super Hornet","F7C-M 超级大黄蜂",zh-CN
"F7C-R Hornet Tracker","F7C-R 大黄蜂 追踪者",zh-CN
"F7C-R TRACKER","F7C-R 大黄蜂 追踪者",zh-CN
"F7C-S GHOST","F7C-S 大黄蜂 幽灵",zh-CN
"F7C-S Hornet Ghost","F7C-S 大黄蜂 幽灵",zh-CN
"F8A Lightning","F8A 闪电",zh-CN
"F8C Lightning","F8C 闪电",zh-CN
"F8C Lightning Executive Edition","F8C 闪电 行政版",zh-CN
"Fabian","法比安",zh-CN
"Faction","宗派",zh-CN
"Failure to Comply","拒绝协助执法",zh-CN
"Faint Glen","黯淡幽谷站",zh-CN
"Fair Chance Act","《公平机会法案》",zh-CN
"Fairo","法伊罗",zh-CN
"Faithful Dream Station","坚贞梦想站",zh-CN
"Fakih Borisov","法基赫·鲍里索夫",zh-CN
"Falco","法尔科",zh-CN
"Falston Jumpsuit","弗斯顿 连体服",zh-CN
"Falston Jumpsuit Shubin","弗斯顿 连体服 舒宾版",zh-CN
"Far From Home","家远路迢",zh-CN
"Farnes Media Partners","法恩斯媒体合作伙伴",zh-CN
"Farook“stoneface”Norris","石面”法罗克·诺里斯",zh-CN
"FarSight","远景",zh-CN
"Faster Than Light Courier","超光速快递",zh-CN
"Fatiguing","疲劳",zh-CN
"Favor","人情",zh-CN
"Fawley's Journey","弗利之旅",zh-CN
"Fay Womak","菲·沃马克",zh-CN
"FBL-8a","FBL-8a",zh-CN
"FBL-8u Undersuit","FBL-8u 基底服",zh-CN
"Felony","重罪",zh-CN
"Feroh","菲洛",zh-CN
"Ferron","费隆",zh-CN
"Feynmaline","熵瞬晶",zh-CN
"Fhaal Fire Kacho","法尔之火卡乔面",zh-CN
"Fidele","忠信",zh-CN
"Field Recon Suit","荒野侦查服",zh-CN
"FieldLite","精简领域",zh-CN
"Fierell Cascade","菲耶尔级联",zh-CN
"Fighter","战斗",zh-CN
"Fine","罚款",zh-CN
"Finish Line","终点线",zh-CN
"Finley","芬莉",zh-CN
"Finley the Stormwal","风暴鲸芬莉",zh-CN
"Fiore","菲奥蕾",zh-CN
"Fiore's","菲奥蕾斯",zh-CN
"fire rat","焰鼠教",zh-CN
"Firebird","火鸟",zh-CN
"Firebreak","火障",zh-CN
"Firebrick","火砖色",zh-CN
"Firestorm Energy Weapon","火雨能量武器",zh-CN
"Firestorm Kinetics","火焰风暴动力学",zh-CN
"FirmWear","坚稳着装",zh-CN
"FirmWear SoundGuard","坚稳着装-音卫",zh-CN
"First Contact Day","初次接触日",zh-CN
"First Responder Trainee","见习快速响应者",zh-CN
"First Response","第一响应",zh-CN
"Fish Ringers","鱼柳餐馆",zh-CN
"Fissure","裂缝",zh-CN
"Fixed Mav Thruster","联合式机动推进器",zh-CN
"Fizzz Cola","飞滋可乐",zh-CN
"Fizzz diet cola","飞滋可乐-健怡",zh-CN
"Fizzz Muscat","飞滋可乐-麝香葡萄味",zh-CN
"Fizzz Peach","飞滋可乐-桃子味",zh-CN
"Fizzz Soursop","飞滋可乐-番荔枝味",zh-CN
"Fizzz Triple Berry","飞滋可乐-三重果味",zh-CN
"FL-11","FL-11",zh-CN
"FL-22","FL-22",zh-CN
"FL-33","FL-33",zh-CN
"Flame","炽焰",zh-CN
"Flanagan's Pass","弗拉纳根隘口",zh-CN
"Flanagan's Ravine Aid Shelter","弗拉纳根峪援助避难所",zh-CN
"Flare","红外诱饵干扰弹",zh-CN
"Flareweed","火炬草",zh-CN
"Flash","闪电",zh-CN
"Flash Freeze","急冻",zh-CN
"Flashfire livery","闪火涂装",zh-CN
"Flashfire Systems","闪火系统公司",zh-CN
"Flashlight","战术手电",zh-CN
"Flashtrack X","闪径 X",zh-CN
"Flatcat Fail","扁平猫的失败",zh-CN
"flex Thruster","旋转式推进器",zh-CN
"Flex2 Fitness","Flex2 健身中心",zh-CN
"Flight (Roll)","飞行 (滚转)",zh-CN
"Flight Aim","飞行瞄准",zh-CN
"Flight Blade","飞行刀片",zh-CN
"Flight Mode Select Radial Menu","飞行模式环形选择菜单",zh-CN
"Flight Movement","飞行移动",zh-CN
"Flight Strafe","飞行平移",zh-CN
"Flight Strafe Backward","飞行向后平移",zh-CN
"Flight Throttle","飞行节流阀",zh-CN
"Flight Throttle Up / Down (Rel.)","飞行节流阀 补/收",zh-CN
"Flight-of-Fancy","幻梦花",zh-CN
"Flightsuit","飞行服",zh-CN
"Flint","燧石",zh-CN
"Flood","溢流",zh-CN
"Flood Energy","潮涌能量",zh-CN
"Flow Modifier","流速调节",zh-CN
"Fluorine","氟",zh-CN
"Flynn ""Dusty"" Mathis","弗林·“扬尘""·马西斯",zh-CN
"FocalWave","焦点波",zh-CN
"Food","食物",zh-CN
"food and beverage manufactuer","饮食生产商",zh-CN
"fool's run","愚者赛道",zh-CN
"Fora","芙拉",zh-CN
"Forcewall","防御之墙",zh-CN
"Forest","森绿色",zh-CN
"Forgiveness","宽恕",zh-CN
"Fortified Armor","坚甲",zh-CN
"Fortifier","筑城",zh-CN
"Fortifier Neoni Mod/Modification","尼奥尼防御工事模组/修改",zh-CN
"Fortitude","刚毅",zh-CN
"Fortress Palm","堡垒棕榈",zh-CN
"Fortuna","福尔图娜",zh-CN
"Fortune","财运",zh-CN
"Fotia","福蒂雅",zh-CN
"Fotia Scrub","炽焰灌木",zh-CN
"Foundation Black","基础裤 黑色",zh-CN
"Foundation Desert","基础裤 土黄色",zh-CN
"Foundation Fest","奠基节",zh-CN
"Foundation Festival","奠基节",zh-CN
"Foundation Festival Beanie","奠基节 毛线帽",zh-CN
"Foundation Festival Hat","奠基节 帽子",zh-CN
"Foundation Grey","基础裤 灰白色",zh-CN
"Foundation Khaki","基础裤 卡其色",zh-CN
"Foundation Olive","基础裤 橄榄绿色",zh-CN
"Foundation Undersuit","基础 基底服",zh-CN
"Foundry's Fire","铸造之炎",zh-CN
"FoveaInc","窝地矿业",zh-CN
"Foxfire","狐火",zh-CN
"Foxwell Enforcement","福克斯韦尔安保",zh-CN
"FPS Movement","第一人称移动",zh-CN
"FPS Movement (Forward/Backward/Left/Right)","第一人称移动（前/后/左/右）",zh-CN
"Fr-66","Fr-66",zh-CN
"Fr-76","Fr-76",zh-CN
"Fr-86","Fr-86",zh-CN
"Fractus","碎云",zh-CN
"Francine Konello","弗兰辛·科内罗",zh-CN
"Francine Udell","弗朗辛·乌德尔",zh-CN
"Francis the Stormwal","风暴鲸弗朗西斯",zh-CN
"Franz pants","弗兰茨 长裤",zh-CN
"Free Look Mode","自由视角模式",zh-CN
"Freelancer","自由枪骑兵",zh-CN
"Freelancer DUR","自由枪骑兵 DUR",zh-CN
"Freelancer MAX","自由枪骑兵 MAX",zh-CN
"Freelancer MIS","自由枪骑兵 MIS",zh-CN
"Freeman Act","自由民法案",zh-CN
"Freeze","""冻滞""",zh-CN
"Freight Elevator","货运电梯",zh-CN
"Fresh eyes bring fresh innovation","新眼光带来新创新",zh-CN
"Fresh Food","新鲜食品",zh-CN
"Fresh Garden Smoothie","清新花园冰沙",zh-CN
"Fresnel","菲涅耳",zh-CN
"Freund Family Fuel","弗洛恩德家族燃料公司",zh-CN
"Fridan","弗里达",zh-CN
"Frigate","护卫舰",zh-CN
"Friskers Semiconductor Inc.","检索器半导体有限公司",zh-CN
"From:","发件人：",zh-CN
"Frontier 05 Classic","弗龙捷 05 经典款",zh-CN
"Frontier 05 Harvest","弗龙捷 05 橄黄色",zh-CN
"Frontier 05 Noble","弗龙捷 05 贵族蓝色",zh-CN
"Frontier 05 Spring","弗龙捷 05 春绿色",zh-CN
"Frontier 05 Winter","弗龙捷 05 白色",zh-CN
"Frontier Fighters","边境战士",zh-CN
"Frontline","前线",zh-CN
"Frost Bite","冻伤",zh-CN
"Frost Burn","霜蚀",zh-CN
"Frost Line","霜冻线",zh-CN
"Frost Star","寒霜之星",zh-CN
"Frost Star EX","寒霜之星 EX",zh-CN
"Frost Star SL","寒霜之星 SL",zh-CN
"Frost Star XL","寒霜之星 XL",zh-CN
"Frostbite","冻霜/寒霜镇",zh-CN
"Frostbite Camo","霜冻迷彩",zh-CN
"FS-9 Ballistic LMG","FS-9 实弹轻机枪",zh-CN
"FS-9H Ballistic HMG","FS-9H 实弹重机枪",zh-CN
"FSK-8 Combat Knife","FSK-8 战术匕首",zh-CN
"FTL Courier","超光速快递",zh-CN
"FTL Courier Service","超光速快递服务",zh-CN
"Fuego","弗果",zh-CN
"fuel intake","燃料摄入口",zh-CN
"fuel nozzle","燃料喷嘴",zh-CN
"Fuel Pod","燃料舱",zh-CN
"Fuel Pump","燃料泵服务",zh-CN
"Fugitive Recovery Certification","抓捕逃犯执照",zh-CN
"Fujin City","风神市",zh-CN
"Fulgur","灿烂",zh-CN
"Full Frost","冻结",zh-CN
"Fullback","后卫",zh-CN
"Fullblock","完全格挡",zh-CN
"Fullforce","全力",zh-CN
"Fullforce Pro","全力 专业",zh-CN
"FullStop","完全停滞",zh-CN
"Fury","狂怒",zh-CN
"fusion engine","核融合引擎",zh-CN
"G-Force Tolerance:","G力耐受：",zh-CN
"G-Loc Bar","G-Loc 酒吧",zh-CN
"G-Loc T-shirt","G-Loc T恤",zh-CN
"G12","G12",zh-CN
"G12a","G12a",zh-CN
"G12r","G12r",zh-CN
"Gadget","器具",zh-CN
"Gaia","盖亚",zh-CN
"Gaia Planet Services","盖亚行星服务",zh-CN
"Gainey","盖尼",zh-CN
"Gainsboro","淡灰色",zh-CN
"Galactapedia","银河百科",zh-CN
"Galactic Guide","寰宇指南",zh-CN
"Galaxy","银河",zh-CN
"Gale","狂风",zh-CN
"Galen Surgical Scrub Pants","盖伦 手术服 裤子",zh-CN
"Galen Surgical Scrub Top","盖伦 手术服 上衣",zh-CN
"Galen Walsh","伽林·沃尔什",zh-CN
"Galinstan","液态合金",zh-CN
"Gallant","加伦特",zh-CN
"Gallant Energy Rifle","加伦特 能量步枪",zh-CN
"Gallenson Tactical Systems","加仑森战术系统",zh-CN
"Gallete Family Farms","加莱特家庭种植站",zh-CN
"Gallina Leigh Dougan","加利纳·莉·杜根",zh-CN
"Gallivan Publishing","加利文出版社",zh-CN
"Galor Messer","加勒·梅塞尔",zh-CN
"Gamma (1x Holographic)","伽马 (1 倍全息)",zh-CN
"Gamma Duo (2x Holographic)","伽马 Duo (2 倍全息)",zh-CN
"Gamma Plus (3x Holographic)","伽马 Plus (3 倍全息)",zh-CN
"GammaMax","伽马Max",zh-CN
"Gang Tour","狂徒之旅",zh-CN
"Garcia's Greens","加西亚蔬果",zh-CN
"Garet Coliga","加雷特·科利加",zh-CN
"Gargant","巨灵",zh-CN
"Garrity Defense","加里蒂防具",zh-CN
"Garron","盖隆",zh-CN
"Gary Copley","加里·科普利",zh-CN
"Gas","气体",zh-CN
"gas cloud","气云",zh-CN
"Gas Dwarf","低质量气态行星",zh-CN
"Gas Giant","气态巨行星",zh-CN
"gas pocket","气团",zh-CN
"Gaskin Process","加斯金提纯法",zh-CN
"Gaslight","煤气灯空间站",zh-CN
"Gasping Weevil","窒息象鼻虫",zh-CN
"Gasping Weevil Eggs","窒息象鼻虫卵",zh-CN
"Gatac","盖塔克",zh-CN
"Gatac Manufacture","盖塔克制造",zh-CN
"Gateway","星门",zh-CN
"Gatling","加特林",zh-CN
"gauge","号",zh-CN
"Gauntlet","金属护手",zh-CN
"Gavin E. Hurston","加文·E·赫斯顿",zh-CN
"Gavin Snarm","加文·斯纳姆",zh-CN
"GCD-Army","GCD-陆军",zh-CN
"Geddon","格登",zh-CN
"Geist","幽影",zh-CN
"Gelid","若冰",zh-CN
"Gemini","双子座",zh-CN
"Gems emerald","祖母绿",zh-CN
"Gen","宗星",zh-CN
"Gen Liberty Ale (Bottle)","利伯蒂啤酒-宗星（瓶装）",zh-CN
"Gen12","Gen12",zh-CN
"Genady Kuzo","詹尼迪·库佐",zh-CN
"General","上将",zh-CN
"General Dogsbody","苦役号",zh-CN
"Generalist","多用途",zh-CN
"Genesis","创世纪/基尼西斯",zh-CN
"Genesis Starliner","创世纪 星际客机",zh-CN
"Genesis Terraforming","创世纪地球化改造公司",zh-CN
"Genevieve Miko","吉纳维芙·米科",zh-CN
"Genly Engineering Solutions","温柔工程方案",zh-CN
"Genly Maupin","让利·莫平",zh-CN
"Genoa","热那亚",zh-CN
"GEO","GEO",zh-CN
"Geoffrey","杰弗里",zh-CN
"Get Up Coffee (Black)","起床咖啡（黑咖啡）",zh-CN
"Get Up Coffee (Cinnamon)","起床咖啡（肉桂咖啡）",zh-CN
"Get Up Coffee (Decaf)","起床咖啡（脱因咖啡）",zh-CN
"Get Up Coffee (Milk)","起床咖啡（牛奶咖啡）",zh-CN
"Get Up Coffee (Mocha)","起床咖啡（摩卡咖啡）",zh-CN
"Ghost","幽灵迷彩",zh-CN
"Ghost Hollow","幽灵洼地",zh-CN
"Ghost Rocks","幽灵岩",zh-CN
"Giants-Giant-M","红巨星",zh-CN
"Gibbs","吉布斯",zh-CN
"Giboshi Bane","苦痛拟宝珠",zh-CN
"Gideon","基甸",zh-CN
"Gilbert Malagon","吉尔伯特·马拉贡",zh-CN
"Gilick","一路好运",zh-CN
"Gilly's Flight School","吉利飞行学校",zh-CN
"Gin & Tonic","金汤力鸡尾酒",zh-CN
"Ginger Five-Spice Kacho","生姜五香卡乔面",zh-CN
"Gino's Hot Bird","吉诺热鸟",zh-CN
"Ginzel","金杰尔",zh-CN
"Giotto","乔托",zh-CN
"Giotto Crusader Edition","乔托 十字军版",zh-CN
"Giuseppe Sadaf-Pansardi","朱塞佩·萨达夫·潘萨迪",zh-CN
"GJ 667Cc","GJ 667Cc",zh-CN
"Glaciem Ring","冰川环带",zh-CN
"Glacier","冰川",zh-CN
"Glacis","斜堤",zh-CN
"Glacosite","冰碛棉",zh-CN
"Gladiator","角斗士",zh-CN
"Gladius","短剑",zh-CN
"Gladius Pirate","短剑 海盗版",zh-CN
"Gladius Valiant","短剑 勇士",zh-CN
"Glaive","长刀",zh-CN
"Glas Datapad","Glas 数据平板",zh-CN
"GlasOS Blizzard","GlasOS 暴风雪",zh-CN
"Gliese","葛利斯",zh-CN
"Global Inventory","总物品库",zh-CN
"Gloria Mesa","格洛丽亚·梅萨",zh-CN
"Gloria Theolone","格洛丽亚·塞洛隆",zh-CN
"Gloves","手套",zh-CN
"Glow","光热",zh-CN
"GM (Geodesic Marker)","测地标记",zh-CN
"GME 240-15 Patient Slippers","GME 240-15 病号拖鞋",zh-CN
"GME 338-10 Medical Gown","GME 338-10 医疗长袍",zh-CN
"GNP","新范式集团",zh-CN
"Godmother Sandwich","教母三明治",zh-CN
"Gold","金",zh-CN
"Gold Horizon","黄金地平线",zh-CN
"Gold/Golden","金色",zh-CN
"Golden Dawn","金色黎明",zh-CN
"Golden Medmon","黄金麦德蒙果",zh-CN
"Goldenrod","一枝黄花/秋麒麟",zh-CN
"GoldMedmons","黄金麦德蒙果",zh-CN
"Golem","魔像",zh-CN
"Golem-Tek","魔像技术",zh-CN
"Goliath","哥利亚",zh-CN
"Good Boot","良靴",zh-CN
"Good Gift","好礼",zh-CN
"Good Times Temple","美好时光神庙",zh-CN
"Goodbye Geyser","诀别间歇泉",zh-CN
"Gordon Hogland","戈登·霍格兰",zh-CN
"Gorgon Defender Industries","戈贡防御工业",zh-CN
"Goss","格斯",zh-CN
"Gotlieb Yorm","戈特利布·约姆",zh-CN
"Governance Modernization Act","现代化治理法案",zh-CN
"Governing Committee","管理委员会",zh-CN
"Government Cartography Agency Medal (Pristine)","政府制图局勋章（完好）",zh-CN
"Governor","总督",zh-CN
"GP-33 ""MOD"" Grenade Launcher mag","GP-33 ""MOD"" 榴弹发射器弹药箱",zh-CN
"GP-33 Grenade Launcher","GP-33 榴弹发射器",zh-CN
"GP-88","GP-88",zh-CN
"Grab 'N Go","外带美味",zh-CN
"Gracia's Greens","加西亚蔬果",zh-CN
"Grade","级别",zh-CN
"Grammercy Food Service","格拉梅西食品服务",zh-CN
"Grand Admiral","元帅",zh-CN
"Grand Barter Clothing Stall","大易货服装摊",zh-CN
"Grand Flabellum","大扇叶树",zh-CN
"GranTec","GranTec",zh-CN
"Grappler","格斗家",zh-CN
"Graupel","软雹",zh-CN
"Gravlev","重力悬浮/悬浮/反重力",zh-CN
"Green","格林星",zh-CN
"Green and Gold Livery","绿色和金色涂装",zh-CN
"Green Blend Smoothie","蔬菜冰沙",zh-CN
"Green Circle Habitation","绿环住宅",zh-CN
"Green Circle Lobby","绿环大厅",zh-CN
"Green Circle Habitation","绿环住宅",zh-CN
"Green Curry Primavera","绿咖喱之春",zh-CN
"Green Glade Station","绿色林地站",zh-CN
"Green Imperial","格林皇家",zh-CN
"Green Imperial Insurance","格林皇家保险中心",zh-CN
"Green Imperial Medical","格林皇家医疗中心",zh-CN
"Green Vitality Smoothie","绿色活力冰沙",zh-CN
"Greenwater","格林沃特",zh-CN
"Greg Caldwell","格雷格·考德威尔",zh-CN
"Grenade","手榴弹",zh-CN
"Grey","灰色",zh-CN
"Grey's","格雷",zh-CN
"Grey's Market","格雷黑市",zh-CN
"Greycat","灰猫",zh-CN
"Greycat Industrial","灰猫工业",zh-CN
"Greycat Industries","灰猫工厂",zh-CN
"Greycat ROC","灰猫 ROC",zh-CN
"Greycat ROC-DS","灰猫 ROC-双人版",zh-CN
"Grievous Bodily Harm","严重人体伤害",zh-CN
"Grim HEX","六角湾",zh-CN
"Grim HEX (Green Imperial Housing Exchange)","六角湾（格林皇家住宅交易所）",zh-CN
"GRIN","灰猫",zh-CN
"Grindstone/Grindstone Boots","碎石匠",zh-CN
"Ground Vehicle","地面载具",zh-CN
"Groupe Nouveau Paradigme","新范式集团",zh-CN
"Guard","守卫",zh-CN
"Guardian","守护者/守卫",zh-CN
"Guardian Undersuit","守卫基底服",zh-CN
"GuideStar","引路之星",zh-CN
"Gunmetal","炮铜色",zh-CN
"Gunnery Sergeant","中士",zh-CN
"Gunship","炮艇",zh-CN
"Gurzil","古尔兹尔",zh-CN
"GVSR","GVSR Laser Repeater",zh-CN
"GW-9 Diagnostics Cart","GW-9 诊断推车",zh-CN
"Gyson","吉森",zh-CN
"Gyson Inc.","吉森公司",zh-CN
"Hab","居住区",zh-CN
"Habidash","哈比达什",zh-CN
"hadanite","哈丹水晶",zh-CN
"Hades","哈迪斯",zh-CN
"Hadesian","哈迪斯",zh-CN
"Hadrian","哈德良",zh-CN
"Hadur","哈杜尔",zh-CN
"Halcyon","平安",zh-CN
"Haldor Lily","赫尔多百合",zh-CN
"Halogen","卤素",zh-CN
"Haltur","哈尔图",zh-CN
"Ham and Cheese Sandwich","火腿芝士三明治",zh-CN
"Hammer Propulsion","锤头推进",zh-CN
"Hammerfall","落锤",zh-CN
"Hammerhead","锤头鲨",zh-CN
"Hands","手部",zh-CN
"Hannu","汉努",zh-CN
"Harboring a Fugitive","包庇罪犯",zh-CN
"Hardean","哈迪安",zh-CN
"Hardin Tactical","哈丁战术",zh-CN
"Hardline","强硬路线",zh-CN
"Hardpoint Guys","硬汉",zh-CN
"Hardy","糙汉",zh-CN
"Harkin","哈金",zh-CN
"Harlowe Shirt","哈洛衬衫",zh-CN
"Haros","哈罗斯",zh-CN
"Hartmoore Platform","哈特莫尔平台",zh-CN
"Haruspec","明目",zh-CN
"harvestables","可采摘物",zh-CN
"Harvester","收割机",zh-CN
"Hat","帽子",zh-CN
"Hathor Group","哈索尔集团",zh-CN
"Hato Electronics Corporation","佐藤电子公司",zh-CN
"Haven","港湾",zh-CN
"Hawk","猎鹰",zh-CN
"Hawksworth's","哈克沃斯鞋业",zh-CN
"Hawthorn","霍桑",zh-CN
"Hazard","危险黄",zh-CN
"Hazard Suit","危害防护服",zh-CN
"Haze","雾气",zh-CN
"HDMO-Calthrope (NA)","HDMO-卡尔斯罗普矿洞（已废弃）",zh-CN
"HDMO-Dobbs (NA)","HDMO-多布斯矿洞（已废弃）",zh-CN
"HDMS-Ackley","HDMS-阿克莱站",zh-CN
"HDMS-Anderson","HDMS-安德森站",zh-CN
"HDMS-Bezdek","HDMS-贝兹德克站",zh-CN
"HDMS-Edmond","HDMS-埃德蒙德站",zh-CN
"HDMS-Hadley","HDMS-哈德利站",zh-CN
"HDMS-Hahn","HDMS-哈恩站",zh-CN
"HDMS-Lathan","HDMS-莱森站",zh-CN
"HDMS-Norgaard","HDMS-诺加德站",zh-CN
"HDMS-Oparei","HDMS-奥派雷站",zh-CN
"HDMS-Perlman","HDMS-佩尔曼站",zh-CN
"HDMS-Pinewood","HDMS-派恩伍德站",zh-CN
"HDMS-Ryder","HDMS-莱德站",zh-CN
"HDMS-Stanhope","HDMS-斯坦霍普站",zh-CN
"HDMS-Thedus","HDMS-赛达斯站",zh-CN
"HDMS-Woodruff","HDMS-伍德拉夫站",zh-CN
"HDPC-Cassillo","HDPC-卡西洛",zh-CN
"HDPC-Degland","HDPC-德格兰",zh-CN
"HDPC-Farnesway","HDPC-法内斯威",zh-CN
"HDPC-Tiyago","HDPC-提亚戈",zh-CN
"HDRSO-Bramen","HDRSO-布拉曼哨所",zh-CN
"HDSF","赫斯顿动力仓储设施",zh-CN
"HDSF-Adlai","HDSF-阿德莱站",zh-CN
"HDSF-Barnabas","HDSF-巴纳巴斯站",zh-CN
"HDSF-Breckinridge","HDSF-布雷肯里奇站",zh-CN
"HDSF-Colfax","HDSF-科尔法克斯站",zh-CN
"HDSF-Damaris","HDSF-达莫里斯站",zh-CN
"HDSF-Elbridge","HDSF-埃尔布里奇站",zh-CN
"HDSF-Hendricks","HDSF-亨得利斯克站",zh-CN
"HDSF-Hiram","HDSF-海勒姆站",zh-CN
"HDSF-Hobart","HDSF-霍巴特站",zh-CN
"HDSF-Ishmael","HDSF-以赛玛利站",zh-CN
"HDSF-Millerand","HDSF-米尔兰德站",zh-CN
"HDSF-Rufus","HDSF-卢福斯站",zh-CN
"HDSF-Sherman","HDSF-谢尔曼站",zh-CN
"HDSF-Tamar","HDSF-塔玛站",zh-CN
"HDSF-Tompkins","HDSF-汤普金斯站",zh-CN
"HDSF-Zacharias","HDSF-撒加利亚站",zh-CN
"Headhunter","猎头帮",zh-CN
"headhunters","猎头帮",zh-CN
"Headwear","头饰",zh-CN
"Healing","治愈",zh-CN
"health","健康值",zh-CN
"Heart of the Woods","森林之心",zh-CN
"HeartStone PDS","心石 小儿除颤系统",zh-CN
"Heartthrob","心动",zh-CN
"Heat","热量",zh-CN
"Heat Safe","安全热控",zh-CN
"Heat Sink","热逝之槽",zh-CN
"Heatwave","热浪",zh-CN
"Heavy bomber","重型轰炸",zh-CN
"Heavy Coat","厚大衣",zh-CN
"Hebe's Perch","恒青台",zh-CN
"Hedeby Gunworks","赫德比枪械",zh-CN
"HEI","水合功效指数",zh-CN
"Helios","赫里欧斯",zh-CN
"Helix","螺旋",zh-CN
"Hellion","恶棍",zh-CN
"Hello Sunshine","赞美阳光",zh-CN
"Helmet","头盔",zh-CN
"Hemera","白昼女神",zh-CN
"Hemozal","血红扎",zh-CN
"Henry Garrity","亨利·加里蒂",zh-CN
"Hephaestanite","火神石",zh-CN
"Herald","信使",zh-CN
"HERCULES STARLIFTER","大力神 星际运输船",zh-CN
"Hercules Starlifter Flight Jacket","大力神星际运输机 飞行夹克",zh-CN
"Hermes","赫尔墨斯",zh-CN
"Herschel Food","赫歇尔食品",zh-CN
"Hex","六角",zh-CN
"HexaPolyMesh Coating","六边形涂层",zh-CN
"Hi&Tight","趁足",zh-CN
"Hi-Vis Yellow","醒目黄",zh-CN
"Hickes Research Outpost","希克斯研究种植站",zh-CN
"Hidden Design","《隐藏的设计》",zh-CN
"High Course Station","高速路线站",zh-CN
"High-Advocate","最高督导长",zh-CN
"High-Command","最高统帅部",zh-CN
"High-Command Legatus Exercitus","陆军总长",zh-CN
"High-Command Legatus Marinuum","陆战队总长",zh-CN
"High-Command Legatus Navium","海军总长",zh-CN
"High-Risk Targets","高风险目标",zh-CN
"High-Secretary","最高秘书长",zh-CN
"Highpoint Wilderness Specialists","高境荒野专家公司",zh-CN
"Historical Truth Act","历史真相法案",zh-CN
"HLX99 Hyperprocessors","HLX99 疯牛处理器",zh-CN
"Hockrow Agency","霍克罗事务所",zh-CN
"Hoffdor (Bottle)","霍夫多啤酒（瓶装）",zh-CN
"Hofstede","霍夫斯泰德",zh-CN
"Holdstrong","坚盾",zh-CN
"Holiday Butcher Helmet","假日屠夫 头盔",zh-CN
"Home","【待定】主页",zh-CN
"Homicide","蓄意谋杀",zh-CN
"Horde","部落",zh-CN
"Horizon Crew","地平线组织",zh-CN
"Horizon Helmet","地平线头盔",zh-CN
"Hornet","大黄蜂",zh-CN
"Horus","荷鲁斯",zh-CN
"Hosanna","和撒那树",zh-CN
"Hoshki Center","霍斯基中心",zh-CN
"HoverQuad","悬浮驷",zh-CN
"HP-284 Rocket Launcher","HP-284 火箭发射器",zh-CN
"Hui'a Puzzle","慧亚拼图",zh-CN
"Hull A","货轮 A",zh-CN
