source,target,tgt_lng
Fur-Lined Pants,衬皮裤子,zh-CN
Fur-Lined Robe,衬皮长袍,zh-CN
Furious Augments,暴怒强化,zh-CN
Furious Thresher,暴怒斩镰,zh-CN
Furrowed Glaive,沟纹剑刃戟,zh-CN
Fury of the Wilds,荒野之怒,zh-CN
Galvanic Azurite,流电石青,zh-CN
Gar,加尔,zh-CN
Gargoyle Greatsword,石像鬼大剑,zh-CN
Gastraphetes,腹弩,zh-CN
Gate Guardian Key,大门守护者钥匙,zh-CN
Gate of the Red Dawn,赤红黎明之门,zh-CN
Gathlen's Birthright,加斯伦的天命,zh-CN
Gauntlets,护手,zh-CN
Gauntlets of Sheol,阴间幽冥护手,zh-CN
Gelid Core,冷冽核心,zh-CN
Gem Cache,宝石宝匣,zh-CN
Gem-laden Geode,盛满宝石的晶簇,zh-CN
Genzaniku Spike,根扎尼库尖刺,zh-CN
Ghastly Reins,惊骇缰绳,zh-CN
Ghost Wand,幽灵魔杖,zh-CN
Ghost of the Conquered,被征服者的幽灵,zh-CN
Ghoul King's Blade,食尸鬼王之刃,zh-CN
Ghoulworm,噬魂蠕虫,zh-CN
Giant Augur of Civo,巨型塞沃神谕鱼,zh-CN
Giant Celestial Augur of Civo,巨型天界塞沃神谕鱼,zh-CN
Giant Celestial Crookfish,巨型天界诡鳍鱼,zh-CN
Giant Celestial Drakonbeard,巨型天界科卡洛顿鱼,zh-CN
Giant Celestial Kokalodon,巨型天界科卡洛顿鱼,zh-CN
Giant Celestial Morayaga,巨型天界蛇鳗鱼,zh-CN
Giant Celestial Neme-Senga,巨型天界奈美森加鱼,zh-CN
Giant Celestial Zakarati,巨型天界扎卡拉提鱼,zh-CN
Giant Crookfish,巨型诡鳍鱼,zh-CN
Giant Demonic Augur of Civo,巨型恶魔塞沃神谕鱼,zh-CN
Giant Demonic Crookfish,巨型恶魔诡鳍鱼,zh-CN
Giant Demonic Drakonbeard,巨型恶魔龙须鱼,zh-CN
Giant Demonic Kokalodon,巨型恶魔科卡洛顿鱼,zh-CN
Giant Demonic Morayaga,巨型恶魔蛇鳗鱼,zh-CN
Giant Demonic Neme-Senga,巨型恶魔奈美森加鱼,zh-CN
Giant Demonic Zakarati,巨型恶魔扎卡拉提鱼,zh-CN
Giant Drakonbeard,巨型龙须鱼,zh-CN
Giant Kokalodon,巨型科卡洛顿鱼,zh-CN
Giant Morayaga,巨型蛇鳗鱼,zh-CN
Giant Neme-Senga,巨型奈美森加鱼,zh-CN
Giant Spectral Augur of Civo,巨型幽灵塞沃神谕鱼,zh-CN
Giant Spectral Crookfish,巨型幽灵诡鳍鱼,zh-CN
Giant Spectral Drakonbeard,巨型幽灵科卡洛顿鱼,zh-CN
Giant Spectral Kokalodon,巨型幽灵科卡洛顿鱼,zh-CN
Giant Spectral Morayaga,巨型幽灵蛇鳗鱼,zh-CN
Giant Spectral Neme-Senga,巨型幽灵奈美森加鱼,zh-CN
Giant Sword,巨剑,zh-CN
Giant Zakarati,巨型扎卡拉提鱼,zh-CN
Giant's Finger,巨人之指,zh-CN
Gibbet,绞架,zh-CN
Gift of Frost,冰霜之赐,zh-CN
Gift of the Realms,诸界的馈赠,zh-CN
Gift of the Tree,神树赠礼,zh-CN
Gilded Polearm,镀金长柄武器,zh-CN
Gileon's Brew,吉利恩的佳酿,zh-CN
Glacial Nimbus,冰川雨云,zh-CN
Gladiator's Triumph,角斗士的凯旋,zh-CN
Gladius,角斗剑,zh-CN
Glaive,剑刃戟,zh-CN
Glaring Madness,凝视癫狂,zh-CN
Gleaming Conduit,发光导体,zh-CN
Glimmer,微光鱼,zh-CN
Glimmering Herb Supply,闪闪发光的草药补给,zh-CN
Glittering Augur of Civo,闪光塞沃神谕鱼,zh-CN
Glittering Celestial Augur of Civo,闪光天界塞沃神谕鱼,zh-CN
Glittering Celestial Crookfish,闪光天界诡鳍鱼,zh-CN
Glittering Celestial Drakonbeard,闪光天界科卡洛顿鱼,zh-CN
Glittering Celestial Kokalodon,闪光天界科卡洛顿鱼,zh-CN
Glittering Celestial Morayaga,闪光天界蛇鳗鱼,zh-CN
Glittering Celestial Neme-Senga,闪光天界奈美森加鱼,zh-CN
Glittering Celestial Zakarati,闪光天界扎卡拉提鱼,zh-CN
Glittering Crookfish,闪光诡鳍鱼,zh-CN
Glittering Demonic Augur of Civo,闪光恶魔塞沃神谕鱼,zh-CN
Glittering Demonic Crookfish,闪光恶魔诡鳍鱼,zh-CN
Glittering Demonic Drakonbeard,闪光恶魔科卡洛顿鱼,zh-CN
Glittering Demonic Kokalodon,闪光恶魔科卡洛顿鱼,zh-CN
Glittering Demonic Morayaga,闪光恶魔蛇鳗鱼,zh-CN
Glittering Demonic Neme-Senga,闪光恶魔奈美森加鱼,zh-CN
Glittering Demonic Zakarati,闪光恶魔扎卡拉提鱼,zh-CN
Glittering Drakonbeard,闪光龙须鱼,zh-CN
Glittering Kokalodon,闪光科卡洛顿鱼,zh-CN
Glittering Morayaga,闪光蛇鳗鱼,zh-CN
Glittering Neme-Senga,闪光奈美森加鱼,zh-CN
Glittering Spectral Augur of Civo,闪光幽灵塞沃神谕鱼,zh-CN
Glittering Spectral Crookfish,闪光幽灵诡鳍鱼,zh-CN
Glittering Spectral Drakonbeard,闪光幽灵科卡洛顿鱼,zh-CN
Glittering Spectral Kokalodon,闪光幽灵科卡洛顿鱼,zh-CN
Glittering Spectral Morayaga,闪光幽灵蛇鳗鱼,zh-CN
Glittering Spectral Neme-Senga,闪光幽灵奈美森加鱼,zh-CN
Glittering Spectral Zakarati,闪光幽灵扎卡拉提鱼,zh-CN
Glittering Zakarati,闪光扎卡拉提鱼,zh-CN
Glorious Boots,华美靴子,zh-CN
Glorious Gloves,华美手套,zh-CN
Glorious Hood,华美兜帽,zh-CN
Glorious Pants,华美裤子,zh-CN
Glorious Staff,华美法杖,zh-CN
Glorious Tunic,华美短衣,zh-CN
Gloves,手套,zh-CN
Gloves of the Illuminator,光照者之手,zh-CN
Glowing Khazra Offering,发光的卡兹拉供品,zh-CN
Glyph: Abyssal,雕文：深渊,zh-CN
Glyph: Adept,雕文：娴熟,zh-CN
Glyph: Ambidextrous,雕文：灵巧,zh-CN
Glyph: Ambush,雕文：伏击,zh-CN
Glyph: Amplify,雕文：增幅,zh-CN
Glyph: Apostle,雕文: 使徒,zh-CN
Glyph: Arbiter,雕文: 仲裁官,zh-CN
Glyph: Archfiend,雕文: 高等恶魔,zh-CN
Glyph: Assassin,雕文: 刺客,zh-CN
Glyph: Attrition,雕文: 损耗,zh-CN
Glyph: Bane,雕文：灾星,zh-CN
Glyph: Blood-drinker,雕文：饮血者,zh-CN
Glyph: Bloodfeeder,雕文：鲜血喂食者,zh-CN
Glyph: Brawl,雕文：搏斗,zh-CN
Glyph: Canny,雕文：精明,zh-CN
Glyph: Charged,雕文：带电,zh-CN
Glyph: Cleaver,雕文：削砍,zh-CN
Glyph: Closer,雕文：追击者,zh-CN
Glyph: Colossal,雕文：猛力,zh-CN
Glyph: Combat,雕文：战斗,zh-CN
Glyph: Conjurer,雕文：咒术师,zh-CN
Glyph: Consumption,雕文：腐化消解,zh-CN
Glyph: Control,雕文：控制,zh-CN
Glyph: Corporeal,雕文：有形,zh-CN
Glyph: Crusher,雕文：碾压者,zh-CN
Glyph: Cryopathy,雕文：伤寒症,zh-CN
Glyph: Deadraiser,雕文：死尸复生者,zh-CN
Glyph: Death Aura,雕文: 死亡光环,zh-CN
Glyph: Demonologist,雕文: 恶魔学家,zh-CN
Glyph: Destruction,雕文：破坏,zh-CN
Glyph: Devious,雕文：阴险,zh-CN
Glyph: Diminish,雕文: 削弱,zh-CN
Glyph: Disembowel,雕文：开膛破肚,zh-CN
Glyph: Dominate,雕文：支配,zh-CN
Glyph: Earth and Sky,雕文：大地天空,zh-CN
Glyph: Eclipse,雕文: 日食,zh-CN
Glyph: Efficacy,雕文：效能,zh-CN
Glyph: Eldritch Sight,雕文: 怪诞视界,zh-CN
Glyph: Electrocute,雕文：电刑,zh-CN
Glyph: Elementalist,雕文：元素使,zh-CN
Glyph: Eliminator,雕文: 灭除者,zh-CN
Glyph: Empowered,雕文: 强能,zh-CN
Glyph: Enchanter,雕文：附魔,zh-CN
Glyph: Entropy,雕文: 熵能,zh-CN
Glyph: Essence,雕文：精魂,zh-CN
Glyph: Executioner,雕文：处决者,zh-CN
Glyph: Exhumation,雕文：掘墓,zh-CN
Glyph: Fang and Claw,雕文：尖牙和利爪,zh-CN
Glyph: Fester,雕文：腐溃,zh-CN
Glyph: Feverous,雕文: 热忱者,zh-CN
Glyph: Fitness,雕文：健硕,zh-CN
Glyph: Flamefeeder,雕文：火焰喂食者,zh-CN
Glyph: Fluidity,雕文：流体,zh-CN
Glyph: Fulminate,雕文：爆雷,zh-CN
Glyph: Golems,雕文：傀儡,zh-CN
Glyph: Gravekeeper,雕文：守墓人,zh-CN
Glyph: Grenadier,雕文: 掷弹兵,zh-CN
Glyph: Guzzler,雕文：暴食者,zh-CN
Glyph: Hone,雕文：砥砺,zh-CN
Glyph: Honed,雕文: 修磨,zh-CN
Glyph: Human,雕文：人类,zh-CN
Glyph: Ichor Carapace,雕文: 脓腐甲壳,zh-CN
Glyph: Imbiber,雕文：吸收者,zh-CN
Glyph: Infusion,雕文：灌魔,zh-CN
Glyph: Innate,雕文：天生神力,zh-CN
Glyph: Ire,雕文：怒火,zh-CN
Glyph: Jagged Plume,雕文：锐羽,zh-CN
Glyph: Judicator,雕文: 审判者,zh-CN
Glyph: Keeper,雕文：护卫,zh-CN
Glyph: Mage,雕文：法师,zh-CN
Glyph: Marshal,雕文：统帅,zh-CN
Glyph: Mastermind,雕文: 战术大师,zh-CN
Glyph: Menagerist,雕文：御灵师,zh-CN
Glyph: Might,雕文：力量,zh-CN
Glyph: Mortal Draw,雕文：致命吸引,zh-CN
Glyph: Nightstalker,雕文：夜行者,zh-CN
Glyph: Occultist,雕文: 秘术师,zh-CN
Glyph: Poise,雕文：镇静,zh-CN
Glyph: Pride,雕文：骄纵,zh-CN
Glyph: Protector,雕文：保护者,zh-CN
Glyph: Pyromaniac,雕文：纵火,zh-CN
Glyph: Ranger,雕文：巡游侠,zh-CN
Glyph: Reinforced,雕文：加固,zh-CN
Glyph: Resplendence,雕文: 辉煌,zh-CN
Glyph: Retribution,雕文: 惩戒,zh-CN
Glyph: Revenge,雕文：复仇,zh-CN
Glyph: Ritual,雕文：仪祭,zh-CN
Glyph: Rumble,雕文：轰鸣,zh-CN
Glyph: Sacrificial,雕文：牺牲,zh-CN
Glyph: Scourge,雕文：煞星,zh-CN
Glyph: Seething,雕文：恼怒,zh-CN
Glyph: Sentinel,雕文: 守备,zh-CN
Glyph: Shapeshifter,雕文：变形者,zh-CN
Glyph: Snare,雕文：诱捕,zh-CN
Glyph: Stalagmite,雕文：石笋,zh-CN
Glyph: Tactician,雕文：战术家,zh-CN
Glyph: Talon,雕文：掠爪,zh-CN
Glyph: Territorial,雕文：领地,zh-CN
Glyph: Torch,雕文：火炬,zh-CN
Glyph: Tracker,雕文：追踪者,zh-CN
Glyph: Twister,雕文：旋风,zh-CN
Glyph: Unbound,雕文: 解禁,zh-CN
Glyph: Undaunted,雕文：无惧,zh-CN
Glyph: Unleash,雕文：释放,zh-CN
Glyph: Vanguard,雕文: 先锋,zh-CN
Glyph: Versatility,雕文：随机应变,zh-CN
Glyph: Volley,雕文: 箭幕,zh-CN
Glyph: Warding,雕文：界护,zh-CN
Glyph: Warrior,雕文：战士,zh-CN
Glyph: Weapon Master,雕文：武器大师,zh-CN
Glyph: Werebear,雕文：熊人,zh-CN
Glyph: Werewolf,雕文：狼人,zh-CN
Glyph: WildFire,雕文：野火,zh-CN
Glyph: Wilds,雕文：狂野,zh-CN
Glyph: Winter,雕文：凛冬,zh-CN
Glyph: Wrath,雕文：愤怒,zh-CN
Gnarled Staff,多节法杖,zh-CN
Gnarled Walking Staff,多节手杖,zh-CN
Goat-Footed Dagger,羊足匕首,zh-CN
Goblin's Legendary Kurast Undercity Tributes,地精的传奇库拉斯特幽暗之城贡品,zh-CN
Goblin's Legendary Rune Cache,地精的传奇符文宝匣,zh-CN
Goblin's Magic Kurast Undercity Tributes,地精的魔法库拉斯特幽暗之城贡品,zh-CN
Goblin's Magic Rune Cache,地精的魔法符文宝匣,zh-CN
Goblin's Plunder,地精的劫掠物,zh-CN
Goblin's Rare Kurast Undercity Tributes,地精的稀有库拉斯特幽暗之城贡品,zh-CN
Goblin's Unceasing Kurast Undercity Tributes,地精的恒久库拉斯特幽暗之城贡品,zh-CN
Goblins Collection of Legendary Runes,地精传奇符文收藏,zh-CN
Goblins Collection of Runes,地精符文收藏,zh-CN
Godslayer Crown,弑神者之冠,zh-CN
Gohr's Devastating Grips,戈尔的毁灭之握,zh-CN
Gold Cache,藏金匣,zh-CN
Golden Glaive,黄金剑刃戟,zh-CN
Golden Polearm,黄金长柄武器,zh-CN
Golden Quarterstaff,黄金长杖,zh-CN
Golden Sextant,黄金六分仪,zh-CN
Goregaze Axe,血视之斧,zh-CN
Gorger's Cudgel,吞食者大棒,zh-CN
Gorgon's Labrys,蛇发女妖双刃斧,zh-CN
Gorilla Augments,狂猿强化,zh-CN
Gorilla Cache,狂猿宝匣,zh-CN
Gorilla Efficiency,狂猿效率,zh-CN
Gorilla Finesse,狂猿巧变,zh-CN
Gorilla Innovation,狂猿创新,zh-CN
Gorilla's Eye,狂猿之眼,zh-CN
Gospel of the Devotee,虔诚者福音,zh-CN
Gospel of the Mother,《圣母福音》,zh-CN
Gothic Blade,哥特剑,zh-CN
Gothic Shield,哥特盾,zh-CN
Gothic Staff,哥特杖,zh-CN
Governing Stone: Autodefense,统御石: 自动防卫,zh-CN
Governing Stone: Bushwhack,统御石: 伏击,zh-CN
Governing Stone: Firefly,统御石: 萤火虫,zh-CN
Governing Stone: Flash of Adrenaline,统御石: 肾上腺素激增,zh-CN
Governing Stone: Focus Fire,统御石: 集中攻击,zh-CN
Governing Stone: Gyrate,统御石: 回转,zh-CN
Governing Stone: Impale,统御石: 贯穿,zh-CN
Governing Stone: Lightning Bolt,统御石: 闪电箭,zh-CN
Governing Stone: Protect,统御石: 保护,zh-CN
Governing Stone: Pummel,统御石: 砸击,zh-CN
Governing Stone: Reconstruct,统御石: 重构,zh-CN
Governing Stone: Tempest,统御石: 雷暴,zh-CN
Grand Aldkin Cache,巨型奥德金宝匣,zh-CN
Grand Amethyst,巨型紫宝石,zh-CN
Grand Diamond,巨型钻石,zh-CN
Grand Emerald,巨型绿宝石,zh-CN
Grand Raheir Cache,巨型拉赫尔宝匣,zh-CN
Grand Ruby,巨型红宝石,zh-CN
Grand Skull,巨型头骨宝石,zh-CN
Grand Sword,巨刃剑,zh-CN
Grand Topaz,巨型黄宝石,zh-CN
Grand Treasure of the Artificer,大型工匠的宝藏,zh-CN
Grand Varyana Cache,巨型瓦尔亚纳宝匣,zh-CN
Grasp of Shadow,暗影之握,zh-CN
Grave Bulwark,坟茔壁垒,zh-CN
Grave Dust,墓地尘,zh-CN
Grave Striker,袭墓者,zh-CN
Grave Wand,陪葬魔杖,zh-CN
Gravekeeper's Axe,守墓人之斧,zh-CN
Graverobber's Journal,盗墓贼的日志,zh-CN
Gravewalker's Hand,行墓者之手,zh-CN
Great Axe,大斧,zh-CN
Great Hammer,大锤,zh-CN
Great Maul,大槌,zh-CN
Great Sword,大剑,zh-CN
Greater Awakened Spoils,大量觉醒战利品,zh-CN
Greater Blacksmithing Cache,大型锻造宝匣,zh-CN
Greater Blood Cache,大型鲜血宝匣,zh-CN
Greater Bloodied Cache,大型血染宝匣,zh-CN
Greater Bone Cache,大型白骨宝匣,zh-CN
Greater Brawler Cache,大型拳师宝匣,zh-CN
Greater Cache of the Lesser Evils,魔王的大型宝匣,zh-CN
Greater Centipede Cache,大型巨虫宝匣,zh-CN
Greater Challenge Cache,大型挑战宝匣,zh-CN
Greater Chestplate of the Khazra,强效卡兹拉胸甲,zh-CN
Greater Collection of Amulets,大型护符收藏,zh-CN
Greater Collection of Boots,大型靴子收藏,zh-CN
Greater Collection of Chaos,大型混沌收藏,zh-CN
Greater Collection of Chestplates,大型胸甲收藏,zh-CN
Greater Collection of Gauntlets,大型护手收藏,zh-CN
Greater Collection of Helms,大型头盔收藏,zh-CN
Greater Collection of Leg Guards,大型护腿收藏,zh-CN
Greater Collection of Mysteries,大型神秘收藏,zh-CN
Greater Collection of One-handed Weapons,大型单手武器收藏,zh-CN
Greater Collection of Rings,大型戒指收藏,zh-CN
Greater Collection of Talismans,大型护身符收藏,zh-CN
Greater Collection of Two-Handed Weapons,大型双手武器收藏,zh-CN
Greater Cutthroat Cache,大型刺杀者宝匣,zh-CN
Greater Disciple Cache,大型虔信者宝匣,zh-CN
Greater Eagle Cache,大型天鹰宝匣,zh-CN
Greater Earth Cache,大型大地宝匣,zh-CN
Greater Elements of Witchcraft,强效巫法物资,zh-CN
Greater Frost Cache,大型寒霜宝匣,zh-CN
Greater Gift from the Ancestors,先祖的盛大之礼,zh-CN
Greater Helm of the Khazra,强效卡兹拉头盔,zh-CN
Greater Horadric Cache,赫拉迪姆大宝匣,zh-CN
Greater Infernal Cache,大型炼狱宝匣,zh-CN
Greater Jaguar Cache,大型猎豹宝匣,zh-CN
Greater Journey Cache,大型旅程宝匣,zh-CN
Greater Judicator Cache,大型审判者宝匣,zh-CN
Greater Lair Cache,大型巢穴宝匣,zh-CN
Greater Lair Key,强力巢穴钥匙,zh-CN
Greater Legion Cache,大型军团宝匣,zh-CN
Greater Masterwork Cache,大型精造宝匣,zh-CN
Greater Maul,大槌,zh-CN
Greater Midwinter Spoils,大量黑冬节战利品,zh-CN
Greater Nahantu Cache,大型纳罕涂宝匣,zh-CN
Greater Ranking Cache,大型级别宝匣,zh-CN
Greater Scythe,大镰刀,zh-CN
Greater Shield,大盾,zh-CN
Greater Skovos Cache,大型斯科沃斯宝匣,zh-CN
Greater Socketables Cache,大型镶嵌物宝匣,zh-CN
Greater Stay Fresh Meat Box,大型鲜肉保鲜盒,zh-CN
Greater Storm Cache,大型风暴宝匣,zh-CN
Greater Treasure Bag,大型宝藏包裹,zh-CN
Greater Tribute of Armaments,强效军械贡品,zh-CN
Greater Tribute of Harmony,强效和谐贡品,zh-CN
Greater Tribute of Ingenuity,强效巧思贡品,zh-CN
Greater Tribute of Refinement,强效精炼贡品,zh-CN
Greater Tribute of the Horadrim,大型赫拉迪姆的贡品,zh-CN
Greater Triune Arms Cache,强能三神教武器宝匣,zh-CN
Greatheart Band,豪迈指环,zh-CN
Greatstaff of the Crone,巫婆巨杖,zh-CN
Greaves of the Empty Tomb,鬼墓空棺护胫,zh-CN
Greenwalker's Oath,绿行者之誓,zh-CN
Greenwalker's Signet,绿行者的玺戒,zh-CN
Grigoire Summoning Cache,格里戈利召唤宝匣,zh-CN
Grim Reapers,冷酷死神,zh-CN
Grim Wand,残酷魔杖,zh-CN
Grimey Journal,肮脏的日志,zh-CN
Grimstone Sword,硫磺剑,zh-CN
Grisly Trophy,阴森战利品,zh-CN
Griswold's Opus,格里斯沃尔德的杰作,zh-CN
Griswold's Opus (Crucible),格里斯沃尔德的杰作（魔埚）,zh-CN
Grotesque Loop,怪诞环饰,zh-CN
Gruesome Banner,恐怖战旗,zh-CN
Gryphalanx,狮鹫方阵枪,zh-CN
Guard,防身盾,zh-CN
Guardian Finesse,守护者巧变,zh-CN
Guise of War,战争护面,zh-CN
Gur's Freezing Armor,古尔的冰冻护甲,zh-CN
Gurgling Bag of Rubbish,发出咕噜声的垃圾袋,zh-CN
Hache,长斧,zh-CN
Hail of Verglas,激飞冻雨,zh-CN
Hakkar the Soulflayer,夺灵者哈卡,zh-CN
Halberd,斧枪,zh-CN
Half-Moon Sling,半月索弓,zh-CN
Hammer,锤,zh-CN
Hand Axe,手斧,zh-CN
Hand Ballista,手持弩炮,zh-CN
Hand Sickle,简陋手镰,zh-CN
Hand of Apotheosis,神化之手,zh-CN
Hands of the Worldbreaker,灭世者之手,zh-CN
Handwritten Note,手写的笔记,zh-CN
Hangman's Hand,绞刑官之手,zh-CN
Harlequin Crest,谐角之冠,zh-CN
Harmony of Ebewaka,埃贝瓦卡之睦,zh-CN
Harpydory,鹰身女妖长矛,zh-CN
Harriers of War,战争猎靴,zh-CN
Hastily Folded Letter,匆忙折起的信,zh-CN
Hastily Scribbled Diary,草草写下的日记,zh-CN
Hastily Written Note,匆忙书写的字条,zh-CN
Hate Cache Chaos,憎恨宝匣（混沌）,zh-CN
Hate Cache CraftingMats,憎恨宝匣（制作材料）,zh-CN
Hate Cache Gems and Gold,憎恨宝匣（宝石和金币）,zh-CN
Hate Cache of Faction Rep and XP,憎恨宝匣（派系声望和经验值）,zh-CN
Hate Cache of Masterworking Materials,憎恨宝匣（精造材料）,zh-CN
Hatred's Gaze,憎恨的凝视,zh-CN
Hatred's Grasp,憎恨的掌握,zh-CN
Hatred's Heart,憎恨的心脏,zh-CN
Hatred's March,憎恨的远行,zh-CN
Hatred's Prize,憎恨的奖赏,zh-CN
Hatred's Seat,憎恨的王座,zh-CN
Haunted Crossbow,萦魂十字弩,zh-CN
Hawezar Barding,哈维泽坐骑护具,zh-CN
Hawezar Tack,哈维泽马甲,zh-CN
Head of the Lord Father,憎恨王父之首,zh-CN
Heady Acrobatics Elixir,急效杂耍药剂,zh-CN
Heady Assault Elixir,急效突击药剂,zh-CN
Heady Crushing Elixir,急效粉碎药剂,zh-CN
Heady Third Eye Elixir,急效第三只眼药剂,zh-CN
Heady Vampirism Elixir,急效吸血鬼药剂,zh-CN
Heart of Anima,心能之心,zh-CN
Heart of Anima Grimoire,心能之心魔典,zh-CN
Heart of Azgar,阿兹加尔之心,zh-CN
Heart of War,战争之心,zh-CN
Heart's Desire,心之欲念,zh-CN
Heartwood Staff,心木法杖,zh-CN
Heavenly Sigil,天界符印,zh-CN
Heavy Axe,重斧,zh-CN
Heavy Boots,重靴,zh-CN
Heavy Chestplate,重胸甲,zh-CN
Heavy Crossbow,重弩,zh-CN
Heavy Gloves,重手套,zh-CN
Heavy Helm,重盔,zh-CN
Heavy Pants,重裤子,zh-CN
Heavy Scythe,重镰刀,zh-CN
Heavy Shield,重盾,zh-CN
Hecaton Chasm,赫卡顿深渊,zh-CN
Heir of Perdition,堕狱传承,zh-CN
Hell's Caparison,地狱盛装,zh-CN
Hell's Fang,地狱之牙,zh-CN
Hellbrand Signet,狱印玺戒,zh-CN
Hellhammer,地狱锤,zh-CN
Hellhound's Sabatons,地狱犬马靴,zh-CN
Helm,头盔,zh-CN
Helm of Askarra,阿斯卡拉头盔,zh-CN
Helm of Umbral Fury,阴界怒火头盔,zh-CN
Helm of the Khazra,卡兹拉头盔,zh-CN
Hemestar,鲜红星辰,zh-CN
Herald of Hatred,憎恨的使者,zh-CN
Herald of Zakarum,萨卡兰姆的使者,zh-CN
Herald's Morningstar,先驱的晨星,zh-CN
Herb Cache,草药宝匣,zh-CN
Heretic's Executioner,异端处决者,zh-CN
Heretic's Requiem,异端安魂曲,zh-CN
Hesha e Kesungi,哈夏·厄·克苏吉,zh-CN
Hex Specialization,妖术专精,zh-CN
Hex of Flames,火焰妖术,zh-CN
Hex of Shattering,粉碎妖术,zh-CN
Hex of Whispers,秘语妖术,zh-CN
Hidden Oasis,隐秘绿洲,zh-CN
High Priestess' Missive,高阶牧师的信函,zh-CN
Highest Honors of the Iron Wolves,铁狼的至高荣誉,zh-CN
Highland Boots,高地靴子,zh-CN
Highland Bow,高地弓,zh-CN
Highland Circlet,高地头环,zh-CN
Highland Handwraps,高地裹手,zh-CN
Highland Trousers,高地长裤,zh-CN
Highland Vestment,高地背心,zh-CN
Hit and Run,跑轰战术,zh-CN
Holy Chalice,圣杯,zh-CN
Holy Order,神圣教团,zh-CN
Honored Relic,尊崇圣物,zh-CN
Hooked Glaive,带钩剑刃戟,zh-CN
Hooked Quarterstaff,带钩长杖,zh-CN
Hoop,指环,zh-CN
Hooves of the Mountain God,山神的巨蹄,zh-CN
Horadric Amethyst,赫拉迪姆紫宝石,zh-CN
Horadric Artifact,赫拉迪姆神器,zh-CN
Horadric Cache,赫拉迪姆宝匣,zh-CN
Horadric Coin,赫拉迪姆硬币,zh-CN
Horadric Crest,赫拉迪姆徽记,zh-CN
Horadric Crest Tome,赫拉迪姆徽记宝典,zh-CN
Horadric Diamond,赫拉迪姆钻石,zh-CN
Horadric Emerald,赫拉迪姆绿宝石,zh-CN
Horadric Initiate's Amulet,赫拉迪姆学徒护符,zh-CN
Horadric Initiate's Robes,赫拉迪姆学徒法袍,zh-CN
Horadric Initiate's Staff,赫拉迪姆学徒法杖,zh-CN
Horadric Reputation,赫拉迪姆声望,zh-CN
Horadric Reward Cache,赫拉迪姆奖励宝匣,zh-CN
Horadric Ruby,赫拉迪姆红宝石,zh-CN
Horadric Sapphire,赫拉迪姆蓝宝石,zh-CN
Horadric Seal,赫拉迪姆封印,zh-CN
Horadric Secrets,赫拉迪姆的秘密,zh-CN
Horadric Shield,赫拉迪姆护盾,zh-CN
Horadric Skull,赫拉迪姆头骨宝石,zh-CN
Horadric Spellcraft,赫拉迪姆咒法,zh-CN
Horadric Tack,赫拉迪姆马甲,zh-CN
Horadric Tome,赫拉迪姆典籍,zh-CN
Horadric Topaz,赫拉迪姆黄宝石,zh-CN
Horadric Wayfinder,赫拉迪姆寻径灵盘,zh-CN
Horadrim's Locket,赫拉迪姆吊坠,zh-CN
Horned Cudgel,尖角大棒,zh-CN
Howl from Below,地狱哀号,zh-CN
Howler Moss,嚎叫苔藓,zh-CN
Hratli,赫拉铁力,zh-CN
Hungering Void,饥渴虚空,zh-CN
Hunt Medal,狩猎奖章,zh-CN
Hunter's Bow,猎弓,zh-CN
Hunter's Journal,猎人的日志,zh-CN
Hunter's Knife,猎人小刀,zh-CN
Hunter's Zenith,猎手的巅峰,zh-CN
Hunters' Livery Cache,猎手的制服宝匣,zh-CN
Hunting Party Cache,狩猎小队宝匣,zh-CN
Iceheart Brais,冰心长裤,zh-CN
Icon Item,图标物品,zh-CN
Icy Rib,寒肋,zh-CN
Idol From Below,地狱魔像,zh-CN
Idol From Below Tome,地狱魔像宝典,zh-CN
Ifeh's Dire Totem,伊菲的恐狼图腾,zh-CN
Igni,伊格尼,zh-CN
Imbued Totem,灌注图腾,zh-CN
Imbuement Abundance,灌注丰盛,zh-CN
Impact Hammer,冲击锤,zh-CN
Impaler,穿刺者,zh-CN
Imperial Barding of Old,帝国古旧坐骑护具,zh-CN
Incarnate of Elements,元素化身,zh-CN
Incense of Capacity,数量熏香,zh-CN
Incense of Fortitude,坚韧熏香,zh-CN
Inchoate Band,肇生指环,zh-CN
Indecipherable Signet,玄奥玺戒,zh-CN
Indira's Memory,英迪拉的记忆,zh-CN
Infernal Cache,炼狱装置,zh-CN
Infernal Compass,炼狱罗盘,zh-CN
Infernal Edge,炼狱巨刃,zh-CN
Infernal Essence,炼狱精魂,zh-CN
Infernal Homunculus,炼狱邪胎,zh-CN
Infernal Hordes Compass,炼狱魔潮罗盘,zh-CN
Infused Horadric Resin,注能赫拉迪姆树脂,zh-CN
Ingolith,因格石,zh-CN
Inimical Seal,敌害印戒,zh-CN
Initiate's Boots,学徒靴子,zh-CN
Initiate's Gloves,学徒手套,zh-CN
Initiate's Hood,学徒兜帽,zh-CN
Initiate's Pants,学徒裤子,zh-CN
Initiate's Tunic,学徒短衣,zh-CN
Innervation Circle,激昂指圈,zh-CN
Insatiable Fury,无餍之怒,zh-CN
Interrogation Journal,审讯日志,zh-CN
Intertwined Thorn,交织棘环,zh-CN
Invigorating Attacks,振奋攻击,zh-CN
Invoker of Varshan,瓦尔申召唤器,zh-CN
Iris,艾芮丝,zh-CN
